id,granted,sponsor,grant_category,grant_value,date,RFCD_23,RFCD_24,RFCD_25,RFCD_26,RFCD_27,RFCD_28,RFCD_29,RFCD_30,RFCD_31,RFCD_32,RFCD_33,RFCD_34,RFCD_35,RFCD_36,RFCD_37,RFCD_38,RFCD_39,RFCD_40,RFCD_41,RFCD_42,RFCD_43,RFCD_44,RFCD_OTHER,SEO_61,SEO_62,SEO_63,SEO_64,SEO_65,SEO_66,SEO_67,SEO_68,SEO_69,SEO_70,SEO_71,SEO_72,SEO_73,SEO_74,SEO_75,SEO_76,SEO_77,SEO_78,SEO_OTHER,EXT_CHIEF_INVESTIGATOR,STUDRES,STUD_CHIEF_INVESTIGATOR,mean_year_of_birth,max_year_of_birth,n_internals,Dept.No.,Faculty.No.,With.PHD,mean_years_in_uni,max_years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C,month,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count,Dept.No._s_rate,Faculty.No._s_count,Faculty.No._s_rate,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
6783,1,100D,10B,30000.0,1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,1970.0,1975.0,5,2883.0,25.0,2.0,1.5,2.0,4.0,4.0,6.0,4.0,28.0,18.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6784,1,4D,10A,20000.0,1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1955.0,1960.0,3,2813.0,25.0,1.0,3.3333333333333335,4.0,4.0,2.0,13.0,17.0,13.0,7.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6791,1,2B,10A,10000.0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,,,1950.0,1950.0,1,653.0,7.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6796,1,196D,20C,5000.0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,1.0,1950.0,1950.0,1,3268.0,31.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,5.0,7.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6804,1,2B,10A,30000.0,1157,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,,,,1957.5,1965.0,2,1098.0,1.0,1.0,1.5,2.0,5.0,5.0,1.0,18.0,3.0,0.0,3,1,1.0,0,,0,,1,1.0,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
6809,1,2B,10A,40000.0,1157,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,1952.5,1960.0,2,2053.0,19.0,2.0,3.0,4.0,2.0,1.0,8.0,0.0,12.0,0.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6810,1,2B,10A,10000.0,1157,40.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,,1957.5,1975.0,2,2178.0,19.0,1.0,1.5,2.0,1.0,2.0,2.0,1.0,7.0,0.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6812,1,2B,10A,20000.0,1157,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,1956.6666666666667,1970.0,3,1033.0,1.0,3.0,2.0,3.0,1.0,4.0,16.0,15.0,14.0,12.0,3,0,0.0,0,0.0,0,,0,0.0,0,,0,,0,0.0,0,0.0,0,,0,
6814,1,2B,10A,20000.0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,1957.5,1960.0,2,498.0,7.0,2.0,3.5,4.0,4.0,1.0,11.0,3.0,2.0,12.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6821,0,2B,10A,30000.0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,1258.0,34.0,1.0,2.0,2.0,2.0,5.0,1.0,21.0,3.0,2.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6825,0,2B,10A,5000.0,1157,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,1955.0,1955.0,1,2653.0,25.0,,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6827,1,2B,10A,30000.0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,1955.0,1965.0,3,2523.0,25.0,1.0,1.0,1.0,7.0,9.0,1.0,19.0,19.0,14.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6845,0,4D,10A,5000.0,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,1,,,,,,,,,,,,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6855,1,4D,10A,30000.0,1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1963.0,1975.0,5,2533.0,25.0,3.0,2.0,3.0,3.0,5.0,39.0,131.0,60.0,51.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6856,1,other,30B,10000.0,1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,1950.0,1950.0,1,1258.0,34.0,1.0,4.0,4.0,3.0,4.0,10.0,6.0,16.0,61.0,3,1,1.0,0,,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
6857,0,135C,30D,10000.0,1185,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1960.0,1960.0,1,1998.0,19.0,,1.0,1.0,0.0,5.0,10.0,16.0,5.0,0.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6863,1,4D,10A,5000.0,1098,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2253.0,19.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,14.0,4.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6866,1,66B,30B,10000.0,1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,1960.0,1960.0,1,2668.0,25.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6867,1,5A,30B,5000.0,1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,3508.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6868,0,40D,30B,5000.0,1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1970.0,1970.0,1,2668.0,25.0,1.0,1.0,1.0,3.0,10.0,3.0,9.0,8.0,0.0,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6872,1,5A,30B,5000.0,1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1970.0,1970.0,1,998.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6875,0,other,30D,10000.0,1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,1960.0,1960.0,1,528.0,7.0,1.0,4.0,4.0,0.0,6.0,2.0,2.0,1.0,1.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6878,0,137A,30B,200000.0,1280,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1970.0,1970.0,1,2163.0,19.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6880,1,4D,50A,5000.0,1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1955.0,1955.0,1,1678.0,13.0,,,,1.0,3.0,2.0,0.0,8.0,1.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6884,0,281A,10A,30000.0,1311,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1967.5,1980.0,2,2053.0,19.0,1.0,1.0,2.0,7.0,2.0,10.0,6.0,5.0,0.0,8,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6887,1,other,20C,10000.0,1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,,,1960.0,1960.0,2,2548.0,25.0,1.0,1.5,3.0,0.0,1.0,0.0,3.0,7.0,5.0,8,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6890,0,4D,10A,20000.0,1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1955.0,1965.0,2,2713.0,25.0,1.0,3.0,4.0,5.0,14.0,38.0,50.0,10.0,4.0,9,1,0.5,0,,0,,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5
6892,0,4D,10A,50000.0,1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1951.6666666666667,1955.0,3,2973.0,25.0,2.0,3.3333333333333335,4.0,1.0,8.0,52.0,41.0,22.0,14.0,9,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
6895,1,60D,30B,5000.0,1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,1955.0,1955.0,1,2103.0,19.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,10,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6897,1,other,20C,30000.0,1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1964.0,1970.0,5,2298.0,31.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,9.0,9.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6900,1,63C,20A,5000.0,1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,,,1955.0,1955.0,1,2923.0,25.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6903,0,other,30C,20000.0,1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1955.0,1955.0,1,3508.0,4.0,1.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,1.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6908,1,7C,10A,5000.0,1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1970.0,1980.0,4,1258.0,34.0,1.0,2.5,4.0,2.0,4.0,0.0,0.0,0.0,0.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6909,0,4D,10A,20000.0,1206,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1975.0,1975.0,1,2653.0,25.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6911,1,40D,30B,5000.0,1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1960.0,1960.0,1,2713.0,25.0,1.0,3.0,3.0,3.0,4.0,9.0,12.0,9.0,8.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
6913,0,2B,10A,10000.0,1207,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1950.0,1950.0,1,2153.0,19.0,1.0,4.0,4.0,4.0,3.0,3.0,41.0,4.0,0.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
6914,0,2B,10A,10000.0,1207,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,1.0,,,,,1,,,,,,,,,,,,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6917,0,2B,10A,100000.0,1207,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,1945.0,1945.0,1,3268.0,31.0,1.0,4.0,4.0,5.0,4.0,7.0,39.0,11.0,6.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6923,0,2B,10A,5000.0,1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1965.0,1965.0,1,2523.0,25.0,1.0,2.0,2.0,1.0,1.0,4.0,8.0,10.0,8.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6924,0,2B,10A,5000.0,1207,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,,,,1950.0,1950.0,1,3098.0,31.0,1.0,4.0,4.0,3.0,2.0,2.0,9.0,6.0,1.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6926,0,47C,10B,5000.0,1207,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,1.0,,1970.0,1970.0,1,3048.0,31.0,1.0,1.0,1.0,9.0,1.0,21.0,3.0,4.0,0.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6936,0,42B,30C,5000.0,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1967.5,1975.0,4,2568.0,25.0,2.0,1.6666666666666667,2.0,2.0,4.0,22.0,27.0,11.0,17.0,4,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,
6939,0,101A,30G,10000.0,1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1955.0,1955.0,1,2973.0,25.0,,2.0,2.0,3.0,12.0,16.0,16.0,7.0,7.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6943,0,222B,30C,5000.0,1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,1955.0,1955.0,1,3508.0,4.0,1.0,2.0,2.0,1.0,6.0,0.0,2.0,0.0,1.0,4,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0
6944,1,4D,10A,30000.0,1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,,,,,1,,,,,,,,,,,,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
6945,0,4D,10A,400000.0,1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1965.0,1965.0,1,2653.0,25.0,,3.0,3.0,3.0,1.0,72.0,28.0,6.0,4.0,4,1,1.0,1,1.0,0,,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
6946,0,4D,10A,400000.0,1215,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1947.5,1955.0,2,2768.0,25.0,1.0,3.5,4.0,1.0,13.0,24.0,46.0,22.0,6.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
