date,Person.ID,Dept.No.,Faculty.No.,With.PHD,years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C
2006-01-05,16987,2653.0,25.0,,3.0,2.0,0.0,68.0,25.0,6.0,4.0
2006-01-05,9067,2538.0,25.0,Yes ,4.0,3.0,4.0,10.0,15.0,4.0,3.0
2006-01-05,488762,2538.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-05,64842,2538.0,25.0,Yes ,1.0,0.0,0.0,5.0,8.0,3.0,4.0
2006-01-05,9657,2923.0,25.0,Yes ,1.0,2.0,0.0,0.0,8.0,1.0,3.0
2006-01-05,726602,2523.0,25.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2006-01-05,9107,2523.0,25.0,Yes ,2.0,1.0,0.0,2.0,5.0,12.0,3.0
2006-01-05,4992,2853.0,25.0,Yes ,3.0,0.0,0.0,5.0,27.0,9.0,16.0
2006-02-05,659387,2548.0,25.0,Yes ,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2006-02-05,64842,2538.0,25.0,Yes ,1.0,0.0,0.0,5.0,8.0,3.0,4.0
2006-02-05,26502,3123.0,31.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2006-02-05,67847,2768.0,25.0,Yes ,4.0,0.0,0.0,0.0,31.0,20.0,11.0
2006-02-05,20012,3123.0,31.0,Yes ,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-02-05,69352,2298.0,46.0,Yes ,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2006-03-05,10987,2298.0,46.0,Yes ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-03-05,66977,1258.0,34.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-05,56097,1258.0,34.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-05,64517,2053.0,19.0,Yes ,3.0,0.0,0.0,15.0,6.0,9.0,1.0
2006-04-05,71867,2578.0,25.0,Yes ,4.0,3.0,1.0,7.0,21.0,31.0,15.0
2006-04-05,50032,1098.0,1.0,,0.0,1.0,0.0,0.0,4.0,3.0,2.0
2006-04-05,8772,2763.0,25.0,,0.0,4.0,3.0,4.0,6.0,4.0,2.0
2006-04-05,115217,2763.0,25.0,Yes ,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-04-05,19082,2563.0,25.0,Yes ,1.0,0.0,1.0,7.0,4.0,3.0,1.0
2006-04-05,11507,2298.0,46.0,Yes ,2.0,0.0,0.0,0.0,2.0,3.0,4.0
2006-04-05,79787,3028.0,31.0,Yes ,4.0,0.0,0.0,1.0,13.0,4.0,0.0
2006-04-05,1217,3028.0,31.0,Yes ,4.0,2.0,1.0,20.0,14.0,9.0,1.0
2006-04-05,11507,2298.0,46.0,Yes ,2.0,0.0,0.0,0.0,2.0,3.0,4.0
2006-04-05,20342,2298.0,46.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2006-04-05,80722,2298.0,46.0,Yes ,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-05,10387,1038.0,1.0,Yes ,3.0,0.0,0.0,2.0,8.0,17.0,2.0
2006-04-05,27102,1623.0,13.0,,,0.0,0.0,0.0,4.0,2.0,9.0
2006-05-05,66717,1258.0,34.0,Yes ,3.0,0.0,0.0,0.0,6.0,1.0,1.0
2006-05-05,3182,2523.0,25.0,Yes ,2.0,0.0,0.0,0.0,6.0,20.0,20.0
2006-05-05,69812,2813.0,25.0,,2.0,2.0,6.0,13.0,11.0,15.0,2.0
2006-05-05,663197,2813.0,25.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-05-05,27502,3508.0,4.0,,2.0,0.0,1.0,0.0,3.0,3.0,0.0
2006-05-05,17747,1578.0,13.0,Yes ,2.0,0.0,0.0,4.0,1.0,1.0,0.0
2006-05-05,75972,2603.0,25.0,Yes ,1.0,1.0,0.0,5.0,3.0,4.0,4.0
2006-05-05,145367,2548.0,25.0,Yes ,1.0,1.0,2.0,1.0,0.0,3.0,1.0
2006-05-05,657727,3268.0,31.0,,0.0,0.0,0.0,2.0,3.0,7.0,0.0
2006-08-05,80692,2298.0,46.0,Yes ,3.0,1.0,2.0,1.0,2.0,2.0,0.0
2006-08-05,66932,3028.0,31.0,,4.0,0.0,2.0,0.0,4.0,7.0,7.0
2006-08-05,72447,3198.0,31.0,Yes ,3.0,1.0,1.0,5.0,22.0,4.0,0.0
2006-08-05,21877,3658.0,22.0,Yes ,2.0,0.0,0.0,6.0,1.0,4.0,0.0
2006-08-05,15927,1098.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,2.0
2006-09-05,32522,3198.0,31.0,Yes ,1.0,1.0,1.0,5.0,3.0,2.0,0.0
2006-10-05,140382,548.0,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-05,76022,2103.0,19.0,Yes ,3.0,1.0,2.0,15.0,8.0,0.0,0.0
2006-10-05,87087,2298.0,46.0,Yes ,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-10-05,11507,2298.0,46.0,Yes ,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-05,107602,2523.0,25.0,Yes ,1.0,0.0,0.0,0.0,1.0,1.0,2.0
2006-10-05,1617,3098.0,31.0,,0.0,0.0,0.0,0.0,3.0,3.0,1.0
2006-10-05,129782,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-05,47947,2298.0,46.0,Yes ,1.0,0.0,0.0,0.0,2.0,3.0,2.0
2006-11-05,18362,2298.0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-05,47947,2298.0,46.0,Yes ,1.0,0.0,0.0,0.0,2.0,3.0,2.0
2006-11-05,18362,2298.0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-05,3182,2523.0,25.0,Yes ,2.0,0.0,0.0,0.0,6.0,20.0,20.0
2006-11-05,47947,2298.0,46.0,Yes ,1.0,0.0,0.0,0.0,2.0,3.0,2.0
2006-11-05,18362,2298.0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-05,29462,2053.0,19.0,,,0.0,0.0,1.0,0.0,1.0,0.0
2006-12-05,75377,2053.0,19.0,Yes ,4.0,5.0,1.0,0.0,0.0,0.0,0.0
2006-12-05,80212,3123.0,31.0,Yes ,4.0,3.0,1.0,9.0,7.0,3.0,1.0
2006-12-05,80212,3123.0,31.0,Yes ,4.0,3.0,1.0,9.0,7.0,3.0,1.0
2006-12-05,17622,2568.0,25.0,,,0.0,2.0,5.0,21.0,12.0,12.0
2006-12-05,79632,2523.0,25.0,Yes ,4.0,1.0,1.0,0.0,0.0,0.0,0.0
2006-12-05,65307,1258.0,34.0,Yes ,4.0,0.0,0.0,1.0,2.0,2.0,0.0
2006-12-05,497807,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-05,75377,2053.0,19.0,Yes ,4.0,5.0,1.0,0.0,0.0,0.0,0.0
2006-12-05,36242,2713.0,25.0,Yes ,1.0,1.0,0.0,2.0,1.0,0.0,0.0
2006-12-05,79022,2713.0,25.0,,4.0,2.0,1.0,0.0,0.0,0.0,0.0
2006-05-15,4082,2678.0,25.0,Yes ,3.0,0.0,0.0,0.0,3.0,2.0,1.0
2006-05-15,3182,2523.0,25.0,Yes ,2.0,0.0,0.0,0.0,6.0,20.0,20.0
2006-05-16,80437,2578.0,25.0,Yes ,3.0,0.0,0.0,2.0,4.0,4.0,3.0
2006-05-16,71867,2578.0,25.0,Yes ,4.0,3.0,1.0,0.0,1.0,0.0,0.0
2006-05-16,84622,2973.0,25.0,,1.0,0.0,5.0,8.0,10.0,2.0,5.0
2006-05-16,36252,2973.0,25.0,Yes ,1.0,0.0,6.0,0.0,0.0,0.0,0.0
2006-05-16,48017,1258.0,34.0,Yes ,1.0,0.0,0.0,0.0,4.0,4.0,0.0
2006-05-16,1697,nan,nan,,,0.0,0.0,0.0,1.0,0.0,0.0
2006-05-16,146697,1678.0,13.0,Yes ,1.0,1.0,0.0,4.0,4.0,8.0,9.0
2006-05-16,65072,1258.0,34.0,,0.0,0.0,0.0,0.0,0.0,9.0,1.0
2006-05-16,16632,2973.0,25.0,Yes ,1.0,0.0,0.0,7.0,8.0,0.0,1.0
2006-05-16,72222,2973.0,25.0,,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2006-05-16,110472,2973.0,25.0,,1.0,0.0,1.0,0.0,8.0,6.0,6.0
2006-05-16,64277,2973.0,25.0,Yes ,3.0,0.0,0.0,18.0,12.0,5.0,6.0
2006-05-16,36252,nan,25.0,Yes ,1.0,0.0,6.0,2.0,23.0,10.0,20.0
2006-05-16,63492,2523.0,25.0,,0.0,0.0,1.0,1.0,1.0,10.0,4.0
2006-05-16,63562,2523.0,25.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2006-05-16,66717,1258.0,34.0,Yes ,3.0,0.0,0.0,0.0,6.0,1.0,1.0
2006-05-16,66077,1258.0,34.0,Yes ,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-16,69657,828.0,7.0,Yes ,4.0,2.0,3.0,0.0,2.0,11.0,4.0
2006-05-16,38997,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-17,25947,1038.0,1.0,,,3.0,1.0,0.0,0.0,0.0,0.0
2006-05-17,36047,1038.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-17,9497,1038.0,1.0,,,0.0,0.0,0.0,16.0,2.0,2.0
2006-05-17,8047,2298.0,46.0,,2.0,1.0,0.0,0.0,0.0,0.0,1.0
2006-05-18,752,3658.0,22.0,Yes ,3.0,1.0,0.0,2.0,0.0,6.0,2.0
2006-05-18,126162,1678.0,13.0,Yes ,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2006-05-18,64237,1678.0,13.0,Yes ,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-18,45997,1678.0,13.0,Yes ,1.0,1.0,0.0,0.0,2.0,5.0,1.0
2006-05-18,119982,1678.0,13.0,Yes ,1.0,0.0,0.0,1.0,1.0,2.0,0.0
2006-05-18,79532,2298.0,46.0,Yes ,4.0,0.0,0.0,0.0,5.0,4.0,6.0
2006-05-18,80762,2298.0,46.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-18,80762,2298.0,46.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-18,351122,2298.0,46.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-19,500417,3028.0,31.0,Yes ,1.0,3.0,0.0,2.0,6.0,0.0,0.0
2006-05-19,9602,188.0,79.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-19,81187,3658.0,22.0,Yes ,2.0,2.0,0.0,6.0,2.0,15.0,1.0
2006-05-19,66672,1258.0,34.0,Yes ,4.0,2.0,0.0,19.0,19.0,19.0,23.0
2006-05-19,69262,2653.0,25.0,Yes ,3.0,1.0,0.0,7.0,12.0,7.0,8.0
2006-05-19,57272,2053.0,19.0,Yes ,1.0,2.0,0.0,5.0,9.0,2.0,0.0
2006-05-22,73522,1038.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2006-05-22,61672,1623.0,13.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-22,12002,1038.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,6.0
2006-05-22,74407,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-23,76352,2523.0,25.0,Yes ,3.0,1.0,0.0,5.0,8.0,1.0,1.0
2006-05-23,79192,2523.0,25.0,Yes ,4.0,1.0,4.0,0.0,0.0,0.0,0.0
2006-05-23,64222,1578.0,13.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-23,64162,1578.0,13.0,Yes ,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-23,9067,2538.0,25.0,Yes ,4.0,3.0,4.0,10.0,15.0,4.0,3.0
2006-05-23,64842,2538.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-23,14842,1678.0,13.0,,2.0,1.0,0.0,0.0,7.0,26.0,7.0
2006-05-23,20012,3123.0,31.0,Yes ,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-05-23,25217,2563.0,25.0,Yes ,1.0,2.0,0.0,15.0,8.0,5.0,1.0
2006-05-23,500257,2563.0,25.0,Yes ,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-05-24,68857,2298.0,46.0,Yes ,4.0,1.0,0.0,0.0,4.0,4.0,7.0
2006-05-24,11342,2558.0,25.0,Yes ,1.0,0.0,3.0,1.0,1.0,2.0,2.0
2006-05-24,30457,2558.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-24,322697,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-24,85642,3258.0,31.0,Yes ,1.0,3.0,6.0,0.0,0.0,0.0,0.0
2006-05-24,615302,nan,nan,,,0.0,0.0,0.0,0.0,5.0,0.0
2006-05-24,615312,2533.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-24,301472,2533.0,25.0,Yes ,1.0,3.0,0.0,9.0,37.0,40.0,10.0
2006-05-24,68857,2298.0,46.0,Yes ,4.0,1.0,0.0,0.0,4.0,4.0,7.0
2006-05-24,68857,2298.0,46.0,Yes ,4.0,1.0,0.0,0.0,4.0,4.0,7.0
2006-05-24,70322,2298.0,46.0,Yes ,4.0,1.0,1.0,0.0,0.0,7.0,6.0
2006-05-24,30457,2558.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-24,75942,2763.0,25.0,,2.0,0.0,0.0,11.0,8.0,9.0,3.0
2006-05-24,10477,2628.0,25.0,Yes ,1.0,1.0,0.0,5.0,5.0,1.0,3.0
2006-05-24,115247,2628.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-25,79192,2523.0,25.0,Yes ,4.0,1.0,4.0,42.0,55.0,18.0,4.0
2006-05-25,3182,2523.0,25.0,Yes ,2.0,0.0,1.0,0.0,6.0,20.0,20.0
2006-05-25,75647,2253.0,19.0,,4.0,0.0,0.0,0.0,0.0,2.0,1.0
2006-05-25,650672,3098.0,31.0,,0.0,0.0,0.0,0.0,3.0,5.0,0.0
2006-05-25,144652,3098.0,31.0,Yes ,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-05-25,130502,498.0,7.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-25,72847,nan,nan,,,0.0,0.0,0.0,4.0,3.0,2.0
2006-05-25,82062,2298.0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-25,74162,2813.0,25.0,Yes ,2.0,1.0,1.0,12.0,23.0,8.0,7.0
2006-05-25,82512,2153.0,19.0,Yes ,4.0,1.0,1.0,6.0,6.0,5.0,2.0
2006-05-25,77832,28.0,79.0,Yes ,2.0,1.0,0.0,12.0,5.0,2.0,2.0
2006-05-25,696127,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-25,65712,2523.0,25.0,,4.0,0.0,3.0,0.0,2.0,4.0,8.0
2006-05-25,75142,2523.0,25.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-26,4222,2768.0,25.0,,3.0,0.0,4.0,13.0,17.0,7.0,2.0
2006-05-26,77297,2298.0,46.0,Yes ,3.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-05-26,80737,2298.0,46.0,Yes ,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-26,117442,2713.0,25.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-26,82547,2713.0,25.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-26,63527,2558.0,25.0,Yes ,4.0,0.0,1.0,1.0,3.0,10.0,2.0
2006-05-26,67847,2768.0,25.0,Yes ,4.0,1.0,1.0,0.0,31.0,20.0,11.0
2006-05-26,3182,2523.0,25.0,Yes ,2.0,0.0,1.0,0.0,6.0,20.0,20.0
2006-05-26,592,3028.0,31.0,Yes ,3.0,0.0,0.0,0.0,24.0,3.0,2.0
2006-05-26,41912,3048.0,31.0,Yes ,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-26,76297,2713.0,25.0,Yes ,3.0,0.0,0.0,20.0,22.0,11.0,2.0
2006-05-26,76297,2713.0,25.0,Yes ,3.0,0.0,0.0,20.0,22.0,11.0,2.0
2006-05-26,3182,2523.0,25.0,Yes ,2.0,0.0,1.0,0.0,6.0,20.0,20.0
2006-05-26,1757,2923.0,25.0,,0.0,0.0,2.0,1.0,2.0,10.0,8.0
2006-05-29,84627,2973.0,25.0,Yes ,1.0,0.0,4.0,8.0,8.0,1.0,6.0
2006-05-29,127397,2713.0,25.0,,,0.0,1.0,0.0,1.0,2.0,0.0
2006-05-29,55437,2668.0,25.0,Yes ,0.0,1.0,6.0,4.0,1.0,3.0,1.0
2006-05-29,66197,1663.0,13.0,,4.0,1.0,0.0,0.0,0.0,5.0,3.0
2006-05-29,69032,2538.0,25.0,Yes ,1.0,2.0,4.0,4.0,5.0,4.0,2.0
2006-05-29,2477,2668.0,25.0,Yes ,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-05-29,11667,2548.0,25.0,,4.0,1.0,0.0,8.0,18.0,16.0,5.0
2006-05-29,69032,2538.0,25.0,Yes ,1.0,2.0,4.0,4.0,5.0,4.0,2.0
2006-05-29,82567,2678.0,25.0,Yes ,4.0,1.0,0.0,13.0,13.0,5.0,10.0
2006-05-29,133557,2603.0,25.0,,1.0,1.0,0.0,6.0,5.0,7.0,0.0
2006-05-29,69032,2538.0,25.0,Yes ,1.0,2.0,4.0,4.0,5.0,4.0,2.0
2006-05-29,86672,2713.0,25.0,Yes ,1.0,3.0,1.0,1.0,1.0,0.0,0.0
2006-05-29,24632,458.0,82.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-29,12957,2603.0,25.0,Yes ,2.0,1.0,8.0,21.0,7.0,9.0,1.0
2006-05-29,69032,2538.0,25.0,Yes ,1.0,2.0,4.0,4.0,5.0,4.0,2.0
2006-05-29,121822,2538.0,25.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2006-05-29,39562,2153.0,19.0,Yes ,1.0,1.0,0.0,3.0,3.0,4.0,0.0
2006-05-29,54922,2678.0,25.0,,0.0,1.0,5.0,1.0,0.0,0.0,0.0
2006-05-30,146697,1678.0,13.0,Yes ,1.0,1.0,0.0,4.0,4.0,8.0,9.0
2006-05-30,66887,2813.0,25.0,,0.0,1.0,5.0,0.0,7.0,2.0,0.0
2006-05-30,7452,2628.0,25.0,,2.0,1.0,3.0,8.0,9.0,5.0,5.0
2006-05-30,63782,2553.0,25.0,Yes ,4.0,2.0,3.0,19.0,15.0,11.0,6.0
2006-05-30,69812,2813.0,25.0,,2.0,2.0,7.0,13.0,11.0,15.0,2.0
2006-05-30,79032,2713.0,25.0,Yes ,4.0,0.0,2.0,4.0,11.0,8.0,4.0
2006-05-30,68782,2728.0,25.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-30,80377,3258.0,31.0,Yes ,4.0,3.0,1.0,4.0,4.0,6.0,2.0
2006-05-31,36527,2653.0,25.0,,1.0,2.0,5.0,0.0,0.0,0.0,0.0
2006-05-31,2022,2668.0,25.0,Yes ,2.0,0.0,1.0,2.0,9.0,11.0,8.0
2006-05-31,12917,1038.0,1.0,,0.0,1.0,3.0,0.0,4.0,0.0,0.0
2006-05-31,79142,2763.0,25.0,Yes ,4.0,1.0,1.0,11.0,12.0,5.0,0.0
2006-05-31,103002,2813.0,25.0,,1.0,0.0,1.0,4.0,2.0,1.0,2.0
2006-05-31,97182,2568.0,25.0,Yes ,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-05-31,67842,2653.0,25.0,Yes ,2.0,0.0,2.0,7.0,25.0,10.0,2.0
2006-05-31,389577,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,34782,2653.0,25.0,,,0.0,1.0,2.0,3.0,0.0,0.0
2006-05-31,79192,2523.0,25.0,Yes ,4.0,1.0,4.0,42.0,55.0,18.0,4.0
2006-05-31,33752,2578.0,25.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0
2006-05-31,30772,2603.0,25.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,67842,2653.0,25.0,Yes ,2.0,0.0,2.0,7.0,25.0,10.0,2.0
2006-05-31,79192,2523.0,25.0,Yes ,4.0,1.0,4.0,0.0,0.0,0.0,0.0
2006-05-31,291112,1098.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,3.0
2006-05-31,33752,2578.0,25.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0
2006-05-31,30772,2603.0,25.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,82502,2603.0,25.0,,2.0,4.0,2.0,0.0,2.0,0.0,0.0
2006-01-06,82837,3073.0,31.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006-01-06,69812,2813.0,25.0,,2.0,2.0,7.0,13.0,11.0,15.0,2.0
2006-01-06,1797,2678.0,25.0,Yes ,2.0,4.0,9.0,0.0,9.0,7.0,0.0
2006-01-06,449137,2538.0,25.0,Yes ,1.0,0.0,0.0,4.0,0.0,0.0,1.0
2006-01-06,793007,2738.0,25.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-01-06,76352,2523.0,25.0,Yes ,3.0,1.0,0.0,5.0,8.0,1.0,1.0
2006-01-06,67842,2653.0,25.0,Yes ,2.0,0.0,3.0,0.0,0.0,0.0,0.0
2006-01-06,79192,2523.0,25.0,Yes ,4.0,1.0,4.0,42.0,55.0,18.0,4.0
2006-01-06,636757,2578.0,25.0,Yes ,1.0,0.0,2.0,0.0,0.0,2.0,0.0
2006-01-06,5232,2578.0,25.0,Yes ,3.0,2.0,1.0,6.0,3.0,4.0,3.0
2006-01-06,33167,2523.0,25.0,,0.0,0.0,3.0,9.0,6.0,2.0,4.0
2006-01-06,126007,2523.0,25.0,Yes ,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2006-01-06,115867,2523.0,25.0,Yes ,1.0,0.0,0.0,4.0,6.0,5.0,13.0
2006-01-06,67842,2653.0,25.0,Yes ,2.0,0.0,3.0,7.0,25.0,10.0,2.0
2006-01-06,431937,nan,31.0,Yes ,1.0,0.0,0.0,3.0,6.0,15.0,1.0
2006-01-06,624752,nan,nan,,,1.0,2.0,1.0,2.0,1.0,1.0
2006-01-06,45317,2153.0,19.0,Yes ,1.0,0.0,0.0,7.0,2.0,0.0,0.0
2006-01-06,112337,2153.0,19.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-06,1562,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-06,62492,248.0,nan,,,0.0,1.0,0.0,0.0,0.0,0.0
2006-01-06,64702,3123.0,31.0,,2.0,1.0,0.0,3.0,0.0,2.0,0.0
2006-01-06,612,3123.0,31.0,Yes ,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2006-01-06,27757,2813.0,25.0,,2.0,2.0,0.0,11.0,6.0,5.0,0.0
2006-01-06,72537,1578.0,13.0,Yes ,2.0,0.0,0.0,1.0,5.0,10.0,4.0
2006-01-06,79022,2713.0,25.0,,4.0,2.0,1.0,29.0,26.0,9.0,2.0
2006-01-06,16137,2653.0,25.0,,2.0,1.0,7.0,4.0,6.0,2.0,0.0
2006-01-06,64777,2813.0,25.0,,4.0,0.0,3.0,2.0,11.0,9.0,5.0
2006-01-06,24897,2298.0,46.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2006-01-06,103512,2578.0,25.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-01-06,94537,2153.0,19.0,,,0.0,0.0,2.0,0.0,0.0,0.0
2006-01-06,112337,2153.0,19.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-06,146697,1678.0,13.0,Yes ,1.0,1.0,1.0,4.0,4.0,8.0,9.0
2006-02-06,342122,2543.0,25.0,Yes ,1.0,1.0,0.0,0.0,3.0,18.0,3.0
2006-02-06,104057,3268.0,31.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-02-06,73757,2923.0,25.0,Yes ,2.0,1.0,1.0,3.0,5.0,9.0,3.0
2006-02-06,18377,2923.0,25.0,Yes ,2.0,2.0,2.0,2.0,0.0,8.0,2.0
2006-02-06,8542,2498.0,25.0,Yes ,2.0,0.0,1.0,0.0,1.0,5.0,2.0
2006-02-06,18377,2923.0,25.0,Yes ,2.0,2.0,2.0,2.0,0.0,8.0,2.0
2006-02-06,65712,2523.0,25.0,,4.0,0.0,3.0,0.0,2.0,4.0,8.0
2006-02-06,18377,2923.0,25.0,Yes ,2.0,2.0,2.0,2.0,0.0,8.0,2.0
2006-02-06,9657,2923.0,25.0,Yes ,1.0,2.0,1.0,0.0,8.0,1.0,3.0
2006-02-06,5967,2923.0,25.0,Yes ,2.0,0.0,1.0,0.0,3.0,7.0,3.0
2006-02-06,54322,2923.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-06,73757,2923.0,25.0,Yes ,2.0,1.0,1.0,3.0,5.0,9.0,3.0
2006-02-06,73757,2923.0,25.0,Yes ,2.0,1.0,1.0,3.0,5.0,9.0,3.0
2006-02-06,147722,2923.0,25.0,,0.0,1.0,1.0,0.0,1.0,5.0,1.0
2006-02-06,146697,1678.0,13.0,Yes ,1.0,1.0,1.0,4.0,4.0,8.0,9.0
2006-02-06,28902,nan,nan,,,0.0,0.0,0.0,1.0,0.0,0.0
2006-05-06,63667,1038.0,1.0,Yes ,4.0,0.0,0.0,0.0,2.0,0.0,5.0
2006-05-06,5232,2578.0,25.0,Yes ,3.0,2.0,1.0,6.0,3.0,4.0,3.0
2006-05-06,2087,3248.0,31.0,Yes ,1.0,1.0,0.0,0.0,0.0,2.0,7.0
2006-05-06,705382,3268.0,31.0,Yes ,1.0,0.0,0.0,1.0,1.0,4.0,0.0
2006-05-06,85642,3258.0,31.0,Yes ,1.0,3.0,6.0,0.0,0.0,0.0,0.0
2006-05-06,107602,2523.0,25.0,Yes ,1.0,0.0,0.0,0.0,1.0,1.0,2.0
2006-06-06,108962,2538.0,25.0,,1.0,0.0,3.0,1.0,8.0,6.0,0.0
2006-06-06,67037,2563.0,25.0,Yes ,3.0,1.0,5.0,0.0,0.0,0.0,0.0
2006-06-06,63812,2553.0,25.0,,4.0,1.0,0.0,4.0,3.0,5.0,1.0
2006-06-06,63812,2553.0,25.0,,4.0,1.0,0.0,4.0,3.0,5.0,1.0
2006-06-06,76312,2298.0,46.0,Yes ,2.0,0.0,0.0,2.0,0.0,2.0,4.0
2006-06-06,73862,2298.0,46.0,Yes ,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-06,712,1678.0,13.0,Yes ,1.0,0.0,0.0,0.0,2.0,4.0,1.0
2006-07-06,64162,1578.0,13.0,Yes ,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2006-07-06,500447,1678.0,13.0,,,0.0,1.0,1.0,0.0,4.0,1.0
2006-07-06,63427,1678.0,13.0,,0.0,0.0,0.0,0.0,5.0,3.0,6.0
2006-07-06,89637,1678.0,13.0,,1.0,0.0,1.0,0.0,2.0,0.0,0.0
2006-07-06,146697,1678.0,13.0,Yes ,1.0,1.0,1.0,4.0,4.0,8.0,9.0
2006-07-06,500447,1678.0,13.0,,,0.0,1.0,0.0,0.0,0.0,0.0
