id,SEO.Code,SEO.Percentage
2525,730219,20.0
2525,730305,50.0
2526,671709,50.0
2526,680302,50.0
2527,700102,40.0
2527,700103,40.0
2527,700201,20.0
2528,730201,40.0
2528,750901,60.0
2529,670501,60.0
2529,670503,40.0
2530,660501,30.0
2530,730210,40.0
2530,770501,30.0
2531,770302,70.0
2531,770303,30.0
2532,750202,50.0
2532,751003,50.0
2533,750902,40.0
2533,751001,30.0
2533,751005,30.0
2534,700201,100.0
2535,750302,10.0
2535,750303,60.0
2535,750902,30.0
2536,780107,100.0
2537,750901,100.0
2538,730204,50.0
2538,780105,50.0
2539,670899,80.0
2539,770502,20.0
2540,640302,50.0
2540,670901,40.0
2540,671709,10.0
2541,750399,20.0
2541,750599,20.0
2541,751003,60.0
2542,750308,10.0
2542,750404,50.0
2542,750604,40.0
2543,750306,30.0
2543,750404,30.0
2543,750604,40.0
2544,730105,80.0
2544,730213,20.0
2545,671303,30.0
2545,700103,40.0
2545,700302,30.0
2546,671201,50.0
2546,780102,50.0
2547,730104,50.0
2547,780105,50.0
2548,770101,50.0
2548,770102,50.0
2549,730101,60.0
2549,730108,20.0
2549,730113,20.0
2550,750901,40.0
2550,751001,60.0
2551,730218,20.0
2551,750309,30.0
2551,750901,50.0
2552,750805,20.0
2552,750901,40.0
2552,750902,40.0
2553,750201,60.0
2553,750308,20.0
2553,751005,20.0
2554,770703,40.0
2554,779903,40.0
2554,779906,20.0
2555,710401,100.0
2556,720202,20.0
2556,750902,60.0
2556,780107,20.0
2557,720201,60.0
2557,720299,10.0
2557,750101,30.0
2558,780105,100.0
2559,750901,50.0
2559,750902,50.0
2560,750202,60.0
2560,751003,20.0
2560,780108,20.0
2561,740401,20.0
2561,749906,80.0
2562,610104,30.0
2562,740401,30.0
2562,750404,40.0
2563,750404,30.0
2563,751003,20.0
2563,751004,50.0
2564,780102,100.0
2565,750702,50.0
2565,751001,50.0
2566,730102,50.0
2566,730108,50.0
2567,650103,30.0
2567,780104,70.0
2568,730218,50.0
2568,730301,30.0
2568,751099,20.0
2569,720205,30.0
2569,720299,70.0
2570,680399,20.0
2570,780102,40.0
2570,780103,40.0
2571,729901,50.0
2571,751004,20.0
2571,780107,30.0
2572,610101,80.0
2572,770303,20.0
2573,730105,10.0
2573,730106,10.0
2573,730108,80.0
2574,770903,10.0
2574,780105,90.0
2575,730211,40.0
2575,749999,20.0
2575,750202,40.0
2576,660402,40.0
2576,660504,40.0
2576,680502,20.0
2577,720399,20.0
2577,750599,60.0
2577,750701,20.0
2578,780102,100.0
2579,720203,50.0
2579,720403,50.0
2580,680199,30.0
2580,680299,70.0
2581,750902,100.0
2582,720301,40.0
2582,720303,20.0
2582,750601,40.0
2583,730107,40.0
2583,730115,60.0
2584,720299,50.0
2584,729999,50.0
2585,670401,60.0
2585,670501,10.0
2585,680303,30.0
2586,700102,50.0
2586,700103,50.0
2587,720499,30.0
2587,729901,20.0
2587,749999,50.0
2588,730199,50.0
2588,780105,50.0
2589,720299,30.0
2589,730307,30.0
2589,730308,40.0
2590,760199,20.0
2590,779906,30.0
2590,780105,50.0
2591,780101,80.0
2591,780102,20.0
2592,780101,100.0
2593,700103,50.0
2593,780102,50.0
2594,670403,50.0
2594,730101,50.0
2595,750701,70.0
2595,760102,30.0
2596,730201,40.0
2596,730202,30.0
2596,780107,30.0
2597,730107,20.0
2597,730108,20.0
2597,730116,60.0
2598,690401,50.0
2598,700103,50.0
2599,700199,100.0
2600,750702,40.0
2600,751004,60.0
2601,620301,50.0
2601,760299,50.0
2602,671306,30.0
2602,690103,10.0
2602,700199,60.0
2603,750201,100.0
2604,671399,50.0
2604,671401,20.0
2604,700302,30.0
2605,780102,100.0
2606,670403,20.0
2606,730114,40.0
2606,730203,40.0
2607,730104,30.0
2607,730219,30.0
2607,730305,40.0
2608,700199,100.0
2609,671401,20.0
2609,720599,20.0
2609,780102,60.0
2610,750401,50.0
2610,750902,20.0
2610,751001,30.0
2611,780105,100.0
2612,740301,100.0
2613,620199,30.0
2613,700199,40.0
2613,730213,30.0
2614,729901,100.0
2615,780102,100.0
2616,750899,10.0
2616,751001,60.0
2616,751005,30.0
2617,780102,100.0
2618,750601,20.0
2618,750901,40.0
2618,751004,40.0
2619,730209,80.0
2619,730218,20.0
2620,750601,30.0
2620,750603,70.0
2621,720401,20.0
2621,750404,40.0
2621,760103,40.0
2622,780105,100.0
2623,730104,30.0
2623,780107,30.0
2623,780108,40.0
2624,730109,30.0
2624,730118,20.0
2624,780105,50.0
2625,760101,10.0
2625,770101,60.0
2625,770102,30.0
2626,700102,50.0
2626,700103,50.0
2627,750202,70.0
2627,751003,30.0
2628,780103,100.0
2629,751001,100.0
2630,750202,20.0
2630,750599,40.0
2630,751004,40.0
2631,671699,20.0
2631,680303,50.0
2631,730118,30.0
2632,750406,20.0
2632,750503,30.0
2632,750599,50.0
2633,620303,40.0
2633,780105,60.0
2634,749904,50.0
2634,751002,50.0
2635,740201,30.0
2635,750301,40.0
2635,750401,30.0
2636,770802,30.0
2636,770803,70.0
2637,700103,70.0
2637,720404,30.0
2638,730118,50.0
2638,730203,50.0
2639,680299,50.0
2639,740301,50.0
2640,680199,50.0
2640,680403,30.0
2640,680404,20.0
2641,610102,30.0
2641,780107,70.0
2642,640104,30.0
2642,670899,40.0
2642,780102,30.0
2643,740102,30.0
2643,749903,40.0
2643,750309,30.0
2644,751001,100.0
2645,730109,80.0
2645,730118,20.0
2646,620199,10.0
2646,670706,10.0
2646,780105,80.0
2647,750306,30.0
2647,750401,30.0
2647,750599,40.0
2648,751001,100.0
2649,730204,100.0
2650,780102,40.0
2650,780103,30.0
2650,780105,30.0
2651,750101,30.0
2651,750102,30.0
2651,780108,40.0
2652,700103,70.0
2652,751003,30.0
2653,770603,20.0
2653,770703,20.0
2653,770903,60.0
2654,780107,100.0
2655,750701,50.0
2655,750702,30.0
2655,750703,20.0
2656,730106,40.0
2656,730118,40.0
2656,780105,20.0
2657,750401,40.0
2657,750499,20.0
2657,750604,40.0
2658,730205,60.0
2658,750803,40.0
2660,620301,50.0
2660,770703,30.0
2660,770707,20.0
2661,750501,30.0
2661,750599,50.0
2661,750699,20.0
2662,670403,30.0
2662,730203,40.0
2662,730213,30.0
2663,750201,100.0
2664,750902,10.0
2664,751001,80.0
2664,780199,10.0
2665,780102,100.0
2666,670401,50.0
2666,670501,50.0
2667,720403,20.0
2667,729901,80.0
2668,680202,20.0
2668,750201,80.0
2669,750701,30.0
2669,750901,30.0
2669,751003,40.0
2670,770605,20.0
2670,780101,80.0
2671,700101,20.0
2671,700103,70.0
2671,700299,10.0
2672,770102,100.0
2673,730104,100.0
2674,700302,30.0
2674,700399,70.0
2675,730105,80.0
2675,730106,20.0
2676,750599,30.0
2676,750799,20.0
2676,750901,50.0
2677,780108,100.0
2678,680303,20.0
2678,780102,30.0
2678,780103,50.0
2679,740301,100.0
2680,730104,70.0
2680,730203,30.0
2681,671001,100.0
2682,780102,100.0
2683,671201,30.0
2683,730104,30.0
2683,780105,40.0
2684,750702,100.0
2685,750303,40.0
2685,750902,60.0
2686,680203,60.0
2686,680503,40.0
2687,750202,60.0
2687,780105,40.0
2688,730116,40.0
2688,730118,40.0
2688,730201,20.0
2689,700103,30.0
2689,730104,30.0
2689,730203,40.0
2690,750201,100.0
2691,670499,20.0
2691,730199,50.0
2691,780105,30.0
2692,740102,40.0
2692,740201,40.0
2692,749906,20.0
2693,720403,100.0
2694,770101,50.0
2694,770102,30.0
2694,770103,20.0
2695,750401,20.0
2695,750702,30.0
2695,750902,50.0
2696,730218,20.0
2696,751004,40.0
2696,780107,40.0
2697,780199,100.0
2698,671401,40.0
2698,780102,30.0
2698,780105,30.0
2699,780102,100.0
2700,780105,100.0
2701,670706,20.0
2701,780105,80.0
2702,750101,40.0
2702,750702,50.0
2702,780107,10.0
2703,630302,50.0
2703,770307,50.0
2704,610102,10.0
2704,670403,10.0
2704,730101,80.0
2705,670403,40.0
2705,670499,40.0
2705,730210,20.0
2706,750601,40.0
2706,750701,60.0
2707,620504,10.0
2707,670706,10.0
2707,780105,80.0
2708,640301,40.0
2708,670303,30.0
2708,670308,30.0
2709,750202,30.0
2709,750601,20.0
2709,750902,50.0
2710,670401,30.0
2710,670402,30.0
2710,670403,40.0
2711,730203,30.0
2711,730204,30.0
2711,730213,40.0
2712,780103,100.0
2713,730108,20.0
2713,780105,80.0
2714,720106,50.0
2714,750503,30.0
2714,750703,20.0
2715,700103,100.0
2716,750308,20.0
2716,750801,20.0
2716,750901,60.0
2717,770504,20.0
2717,780105,80.0
2718,750902,100.0
2719,780101,100.0
2720,780102,100.0
2721,750901,40.0
2721,750902,40.0
2721,780107,20.0
2722,749906,70.0
2722,750301,10.0
2722,750302,20.0
2723,620199,30.0
2723,620301,70.0
2724,780101,30.0
2724,780107,20.0
2724,780199,50.0
2725,670401,40.0
2725,670403,40.0
2725,680399,20.0
2726,751005,100.0
2727,780102,100.0
2728,750308,30.0
2728,750702,20.0
2728,751005,50.0
2729,740102,10.0
2729,740201,10.0
2729,749902,80.0
2730,760199,50.0
2730,760299,30.0
2730,779902,20.0
2731,740301,30.0
2731,750702,40.0
2731,751005,30.0
2732,770101,30.0
2732,770404,30.0
2732,770706,40.0
2733,750901,100.0
2734,680202,30.0
2734,680501,30.0
2734,680502,40.0
2735,700199,10.0
2735,710401,30.0
2735,780101,60.0
2736,710702,30.0
2736,730106,50.0
2736,730210,20.0
2737,750503,30.0
2737,750504,20.0
2737,750702,50.0
2738,730211,20.0
2738,780108,80.0
2739,770101,50.0
2739,770603,50.0
2740,630101,20.0
2740,630102,20.0
2740,670501,60.0
2741,620399,20.0
2741,620503,20.0
2741,780105,60.0
2742,671305,30.0
2742,700302,70.0
2743,710401,40.0
2743,710403,40.0
2743,720199,20.0
2744,750601,40.0
2744,750703,40.0
2744,750799,20.0
2745,730111,50.0
2745,730215,50.0
2746,750303,50.0
2746,750403,20.0
2746,750503,30.0
2747,680202,100.0
2748,670401,30.0
2748,730114,70.0
2749,670904,40.0
2749,671709,40.0
2749,680302,20.0
2750,670501,50.0
2750,670502,50.0
2751,720499,40.0
2751,750605,60.0
2752,670403,50.0
2752,730106,40.0
2752,730213,10.0
2753,730203,100.0
2754,730104,70.0
2754,730211,20.0
2754,780105,10.0
2755,750599,50.0
2755,751099,50.0
2756,680305,10.0
2756,771199,30.0
2756,780104,60.0
2757,610104,80.0
2757,690301,20.0
2758,720499,20.0
2758,729901,80.0
2759,710599,20.0
2759,770101,20.0
2759,770403,60.0
2760,750202,60.0
2760,751005,40.0
2761,750702,50.0
2761,750704,30.0
2761,750899,20.0
2762,751001,100.0
2763,750503,30.0
2763,760199,70.0
2764,730207,20.0
2764,730218,80.0
2765,750202,30.0
2765,750805,30.0
2765,750901,40.0
2766,750401,20.0
2766,750902,80.0
2767,671401,20.0
2767,740301,30.0
2767,780103,50.0
2768,690101,50.0
2768,700302,50.0
2769,730104,100.0
2770,750308,40.0
2770,750901,30.0
2770,751001,30.0
2771,720302,50.0
2771,720401,50.0
2772,630105,30.0
2772,630106,30.0
2772,730114,40.0
2773,750202,20.0
2773,750901,80.0
2774,750902,40.0
2774,751001,60.0
2775,700199,100.0
2776,750401,60.0
2776,750699,20.0
2776,750702,20.0
2777,730104,100.0
2778,671299,30.0
2778,700103,20.0
2778,780105,50.0
2779,730101,100.0
2783,710401,100.0
2784,730203,50.0
2784,730301,50.0
2785,730207,100.0
2788,730105,40.0
2788,730115,60.0
2791,730114,100.0
2792,730110,30.0
2792,730203,70.0
2794,730208,100.0
2800,730201,40.0
2800,730204,20.0
2800,730211,40.0
2801,730204,50.0
2801,750312,50.0
2803,720202,20.0
2803,730219,50.0
2803,750204,30.0
2804,670399,50.0
2804,780105,50.0
2806,730212,100.0
2807,750503,100.0
2808,710601,100.0
2809,720202,20.0
2809,730219,50.0
2809,750204,30.0
2810,710401,100.0
2811,730106,100.0
2812,670403,25.0
2812,730102,50.0
2812,730115,25.0
2813,730106,100.0
2814,780105,100.0
2815,730105,40.0
2815,730106,30.0
2815,730213,30.0
2816,730106,100.0
2817,780102,100.0
2818,730213,100.0
2819,730211,100.0
2821,730106,30.0
2821,730115,30.0
2821,730305,40.0
2822,730101,50.0
2822,730108,50.0
2823,660104,100.0
2825,730106,100.0
2826,730104,75.0
2826,730106,25.0
2827,730211,100.0
2828,610104,100.0
2829,730104,100.0
2830,730211,70.0
2830,730306,30.0
2831,730209,60.0
2831,730211,20.0
2831,730213,20.0
2832,730204,30.0
2832,730217,70.0
2833,730201,45.0
2833,730211,45.0
2833,730219,10.0
2834,730211,100.0
2836,730211,40.0
2836,730306,60.0
2837,620302,100.0
2839,730111,100.0
2840,750403,20.0
2840,750599,80.0
2841,780102,30.0
2841,780103,30.0
2841,780105,40.0
2842,730211,100.0
2843,730101,58.0
2843,730104,21.0
2843,730107,21.0
2844,730208,25.0
2844,730301,25.0
2844,750101,25.0
2844,750102,25.0
2846,730211,100.0
2847,730104,30.0
2847,730211,30.0
2847,780108,40.0
2849,730106,50.0
2849,730211,50.0
2850,730108,100.0
2851,730101,10.0
2851,730102,80.0
2851,730108,10.0
2852,700102,50.0
2852,700103,50.0
2853,730105,100.0
2854,730101,85.0
2854,730305,15.0
2855,730108,60.0
2855,730199,20.0
2855,730201,20.0
2856,730104,100.0
2858,730101,25.0
2858,730104,25.0
2858,730107,25.0
2858,730203,5.0
2858,730212,20.0
2859,730104,50.0
2859,730112,50.0
2860,730106,80.0
2860,730107,20.0
2861,730105,100.0
2862,730108,60.0
2862,730115,40.0
2863,730105,100.0
2864,730114,100.0
2865,670403,20.0
2865,730108,70.0
2865,730305,10.0
2866,730115,100.0
2868,730104,50.0
2868,730306,50.0
2869,730114,50.0
2869,730303,50.0
2870,730105,100.0
2871,730104,100.0
2872,650302,100.0
2873,730105,100.0
2874,730108,100.0
2875,730108,80.0
2875,730113,20.0
2877,730305,75.0
2877,740301,25.0
2878,730104,30.0
2878,730105,35.0
2878,730114,35.0
2879,730105,10.0
2879,730108,80.0
2879,730117,10.0
2881,700103,50.0
2881,700299,50.0
2882,730104,50.0
2882,730114,50.0
2883,671402,20.0
2883,730104,30.0
2883,730303,50.0
2885,730204,50.0
2885,730305,50.0
2886,730104,100.0
2887,730109,100.0
2888,730106,100.0
2889,730101,100.0
2890,730104,100.0
2891,730101,50.0
2891,730102,50.0
2892,730114,100.0
2893,730106,15.0
2893,730108,50.0
2893,730110,35.0
2894,730108,50.0
2894,730109,10.0
2894,730113,40.0
2895,730105,100.0
2896,730101,50.0
2896,730102,20.0
2896,730110,20.0
2896,730114,10.0
2897,730111,100.0
2898,730104,50.0
2898,730106,50.0
2900,730104,50.0
2900,730203,30.0
2900,730305,20.0
2902,740102,50.0
2902,740201,50.0
2903,671402,20.0
2903,730104,30.0
2903,730303,50.0
2904,730103,100.0
2906,730104,100.0
2907,730118,100.0
2908,730114,60.0
2908,730201,10.0
2908,730202,5.0
2908,730204,25.0
2909,730108,50.0
2909,730109,10.0
2909,730113,40.0
2911,780105,100.0
2912,730104,100.0
2913,700302,100.0
2914,730211,40.0
2914,730219,40.0
2914,740301,20.0
2915,670401,100.0
2916,730111,30.0
2916,780105,70.0
2917,730211,100.0
2918,730105,60.0
2918,730106,20.0
2918,730114,20.0
2919,700299,20.0
2919,730101,40.0
2919,780105,40.0
2921,730104,100.0
2922,730203,50.0
2922,730301,50.0
2923,730104,50.0
2923,730106,50.0
2924,780105,100.0
2927,730111,100.0
2929,730101,50.0
2929,730102,50.0
2930,730114,50.0
2930,730201,20.0
2930,730202,20.0
2930,730203,10.0
2931,730204,50.0
2931,780105,50.0
2932,730204,80.0
2932,730211,20.0
2933,730118,100.0
2934,780102,30.0
2934,780103,30.0
2934,780105,40.0
2936,730106,30.0
2936,730115,30.0
2936,730305,40.0
2937,730105,30.0
2937,730106,20.0
2937,730111,50.0
2938,730104,100.0
2939,730106,100.0
2940,730110,60.0
2940,730203,20.0
2940,730210,20.0
2941,730106,50.0
2941,730111,10.0
2941,730213,30.0
2941,730305,10.0
2942,671402,10.0
2942,730104,40.0
2942,730107,50.0
2943,730101,30.0
2943,730207,40.0
2943,730301,30.0
2944,630102,100.0
2945,730104,50.0
2945,730107,50.0
2946,730113,100.0
2947,730104,34.0
2947,730208,33.0
2947,730213,33.0
2948,740301,100.0
2949,730105,75.0
2949,730116,25.0
2950,730104,100.0
2951,730104,25.0
2951,730203,25.0
2951,730211,25.0
2951,730305,25.0
2952,730218,20.0
2952,730219,20.0
2952,730306,60.0
2953,730105,50.0
2953,730106,30.0
2953,730115,20.0
2954,730106,40.0
2954,730111,40.0
2954,730203,20.0
2955,730105,100.0
2956,671402,25.0
2956,730104,50.0
2956,730106,25.0
2957,630102,60.0
2957,630501,40.0
2958,730105,15.0
2958,730106,15.0
2958,730113,30.0
2958,730213,40.0
2959,730104,10.0
2959,730114,25.0
2959,730303,55.0
2959,730306,10.0
2960,730104,20.0
2960,730303,80.0
2961,730104,40.0
2961,730305,40.0
2961,730306,20.0
2962,630106,100.0
2963,740102,50.0
2963,740201,50.0
2964,630502,100.0
2965,780102,100.0
2967,740102,50.0
2967,740201,50.0
2968,729901,100.0
2970,730101,30.0
2970,780105,70.0
2971,730101,30.0
2971,780105,70.0
2972,730101,30.0
2972,730102,60.0
2972,730110,10.0
2973,630301,33.0
2973,630302,33.0
2973,630303,34.0
2974,740201,60.0
2974,749904,40.0
2975,680303,10.0
2975,780102,45.0
2975,780103,45.0
2976,730211,100.0
2977,730105,33.0
2977,730106,33.0
2977,730206,34.0
2978,730103,15.0
2978,730106,15.0
2978,730199,70.0
2979,751001,100.0
2980,630107,70.0
2980,670502,30.0
2981,730199,50.0
2981,730299,50.0
2982,780103,100.0
2983,620301,20.0
2983,770101,10.0
2983,780105,70.0
2984,671401,60.0
2984,730103,10.0
2984,780102,30.0
2985,780101,100.0
2986,730104,50.0
2986,730107,50.0
2987,750103,30.0
2987,750801,30.0
2987,750901,40.0
2988,670306,15.0
2988,671602,60.0
2988,720404,25.0
2989,620502,100.0
2990,750503,100.0
2991,720599,70.0
2991,730305,30.0
2992,640403,50.0
2992,720403,50.0
2993,770803,25.0
2993,770804,75.0
2994,730204,50.0
2994,780105,50.0
2995,750503,30.0
2995,750504,30.0
2995,750601,40.0
2996,730108,100.0
2997,700102,25.0
2997,700103,50.0
2997,770199,25.0
2998,730116,60.0
2998,730204,40.0
2999,740501,60.0
2999,750202,40.0
3000,770307,50.0
3000,770403,50.0
3001,750308,20.0
3001,750504,40.0
3001,750604,40.0
3002,620105,100.0
3003,750503,50.0
3003,750702,50.0
3004,730199,50.0
3004,730299,50.0
3005,740301,100.0
3006,720403,100.0
3007,730304,100.0
3008,730219,100.0
3009,730101,30.0
3009,730102,70.0
3010,730204,100.0
3011,730107,50.0
3011,730108,50.0
3012,730102,70.0
3012,730114,30.0
3013,730201,10.0
3013,730203,10.0
3013,730213,80.0
3014,730104,30.0
3014,730110,70.0
3015,730104,100.0
3016,730211,100.0
3017,730104,50.0
3017,730107,50.0
3018,730104,30.0
3018,730113,40.0
3018,730204,30.0
3019,730213,20.0
3019,730217,40.0
3019,730219,40.0
3020,730205,15.0
3020,730211,15.0
3020,730218,20.0
3020,730219,20.0
3020,730301,30.0
3021,730110,100.0
3022,730101,30.0
3022,730102,70.0
3023,730108,50.0
3023,730113,50.0
3025,730105,40.0
3025,730109,20.0
3025,730118,40.0
3026,730116,50.0
3026,730204,50.0
3027,730105,20.0
3027,730106,20.0
3027,730107,60.0
3028,730108,50.0
3028,730305,50.0
3029,730102,40.0
3029,730103,30.0
3029,730108,30.0
3030,730104,100.0
3031,730213,50.0
3031,730214,50.0
3032,730101,50.0
3032,730102,50.0
3033,730106,80.0
3033,730110,10.0
3033,730115,10.0
3034,730102,100.0
3035,730205,60.0
3035,730211,40.0
3036,730101,25.0
3036,730104,25.0
3036,730107,25.0
3036,730212,25.0
3037,670403,30.0
3037,730104,50.0
3037,730211,20.0
3038,780104,100.0
3039,730114,40.0
3039,730217,30.0
3039,730218,30.0
3040,730108,100.0
3041,730101,100.0
3042,730105,50.0
3042,730213,50.0
3043,730108,80.0
3043,730113,20.0
3044,730102,50.0
3044,730108,20.0
3044,730116,15.0
3044,730201,15.0
3046,730104,100.0
3047,730104,50.0
3047,730111,50.0
3048,730104,60.0
3048,730203,20.0
3048,730211,20.0
3049,730211,30.0
3049,730301,20.0
3049,730307,10.0
3049,730399,40.0
3050,670403,10.0
3050,730114,90.0
3051,770102,60.0
3051,779999,40.0
3052,730104,60.0
3052,730107,20.0
3052,730211,20.0
3053,730104,50.0
3053,730306,50.0
3054,730104,100.0
3055,730104,50.0
3055,780105,50.0
3056,730206,50.0
3056,750403,50.0
3057,730108,80.0
3057,730201,20.0
3058,730104,50.0
3058,730113,50.0
3059,730204,50.0
3059,730206,50.0
3060,730106,30.0
3060,730115,30.0
3060,730305,40.0
3061,730104,80.0
3061,730107,15.0
3061,730305,5.0
3062,780104,100.0
3063,730110,100.0
3064,730108,20.0
3064,780105,80.0
3065,730105,25.0
3065,730211,25.0
3065,730218,25.0
3065,730307,25.0
3066,730104,100.0
3067,730101,40.0
3067,730201,60.0
3068,730101,20.0
3068,730102,40.0
3068,730110,20.0
3068,730204,10.0
3068,730206,10.0
3069,730104,50.0
3069,730211,50.0
3070,670403,5.0
3070,730102,35.0
3070,730108,30.0
3070,730110,30.0
3071,730105,100.0
3072,730107,50.0
3072,730117,50.0
3073,730108,50.0
3073,730219,20.0
3073,730301,30.0
3074,730211,100.0
3075,730104,100.0
3076,730104,100.0
3077,730105,20.0
3077,730109,5.0
3077,730114,75.0
3078,730101,40.0
3078,730201,60.0
3079,630107,40.0
3079,730101,60.0
3080,730101,100.0
3081,730105,100.0
3082,730111,70.0
3082,730203,30.0
3083,730104,20.0
3083,730106,70.0
3083,730203,10.0
3085,730118,100.0
3086,730101,100.0
3087,730105,50.0
3087,730115,50.0
3088,730102,100.0
3089,730104,20.0
3089,730111,80.0
3090,730104,100.0
3091,671709,100.0
3092,770702,40.0
3092,770703,30.0
3092,770707,30.0
3094,730104,100.0
3095,730105,50.0
3095,730106,50.0
3096,730201,20.0
3096,730211,30.0
3096,730299,20.0
3096,730306,30.0
3097,730108,10.0
3097,730219,20.0
3097,730304,50.0
3097,730399,20.0
3098,730101,100.0
3099,730104,50.0
3099,730113,50.0
3100,730107,30.0
3100,730110,30.0
3100,730199,40.0
3101,670401,30.0
3101,730101,60.0
3101,730102,10.0
3102,730108,35.0
3102,730116,35.0
3102,780105,30.0
3103,730105,33.0
3103,780103,33.0
3103,780105,34.0
3104,730108,50.0
3104,730109,40.0
3104,730113,10.0
3105,730108,60.0
3105,730305,40.0
3106,670401,40.0
3106,730101,40.0
3106,730108,20.0
3107,730101,20.0
3107,730213,20.0
3107,780105,60.0
3108,730111,100.0
3109,730104,70.0
3109,730213,30.0
3110,730303,100.0
3111,730101,50.0
3111,730113,50.0
3112,730105,25.0
3112,730106,25.0
3112,730116,25.0
3112,730118,25.0
3113,730105,60.0
3113,730106,40.0
3114,730104,50.0
3114,730303,50.0
3115,710401,50.0
3115,729999,50.0
3117,630106,100.0
3118,730104,100.0
3119,730105,100.0
3120,749906,100.0
3121,730101,50.0
3121,730102,50.0
3122,730104,100.0
3124,730106,40.0
3124,780105,60.0
3125,730211,50.0
3125,730215,50.0
3126,730204,50.0
3126,780105,50.0
3127,730104,60.0
3127,730105,40.0
3128,730104,100.0
3129,770402,100.0
3131,720204,40.0
3131,730106,40.0
3131,730215,20.0
3133,671704,50.0
3133,730104,50.0
3134,730105,10.0
3134,730106,90.0
3135,750299,50.0
3135,780107,50.0
3136,730104,100.0
3137,730107,40.0
3137,730110,60.0
3138,730218,50.0
3138,730219,50.0
3139,730101,60.0
3139,730108,20.0
3139,730113,20.0
3140,730104,100.0
3141,740401,100.0
3142,730110,100.0
3143,730114,50.0
3143,730201,10.0
3143,730203,20.0
3143,730207,20.0
3144,730101,50.0
3144,730102,50.0
3145,670403,60.0
3145,730104,20.0
3145,730105,20.0
3146,730118,100.0
3147,771102,100.0
3148,730104,25.0
3148,730111,75.0
3149,730101,50.0
3149,730110,50.0
3150,660303,100.0
3151,780104,100.0
3152,620399,40.0
3152,670306,60.0
3153,730201,10.0
3153,730204,20.0
3153,730305,70.0
3154,780105,100.0
3155,730107,100.0
3156,730104,25.0
3156,730106,25.0
3156,730110,25.0
3156,730116,25.0
3157,730104,50.0
3157,730108,50.0
3158,660205,100.0
3159,780103,100.0
3160,669999,100.0
3161,670403,50.0
3161,730108,40.0
3161,730208,5.0
3161,730210,5.0
3162,730104,50.0
3162,730106,50.0
3163,780103,100.0
3164,670403,50.0
3164,730108,40.0
3164,730208,5.0
3164,730210,5.0
3165,730102,40.0
3165,730108,60.0
3166,670401,10.0
3166,670402,10.0
3166,670403,10.0
3166,730101,30.0
3166,730102,40.0
3167,730104,100.0
3168,730104,80.0
3168,730205,10.0
3168,780105,10.0
3169,630101,30.0
3169,630103,30.0
3169,749999,40.0
3170,750701,30.0
3170,750702,40.0
3170,750703,30.0
3171,750401,100.0
3172,730114,20.0
3172,730208,20.0
3172,730213,20.0
3172,730301,20.0
3172,730303,20.0
3174,670402,90.0
3174,780103,10.0
3175,730104,50.0
3175,780105,50.0
3176,730107,40.0
3176,730108,40.0
3176,730213,20.0
3177,730105,50.0
3177,730106,50.0
3178,730102,100.0
3179,730105,80.0
3179,730106,10.0
3179,730108,10.0
3180,740201,100.0
3181,780102,25.0
3181,780107,60.0
3181,780199,15.0
3182,730107,33.0
3182,730108,33.0
3182,730116,34.0
3183,780102,50.0
3183,780103,50.0
3184,700103,70.0
3184,730111,30.0
3185,750502,20.0
3185,750503,20.0
3185,750504,20.0
3185,750599,40.0
3186,660402,25.0
3186,660403,25.0
3186,770502,25.0
3186,770802,25.0
3187,620104,35.0
3187,620501,35.0
3187,780105,30.0
3188,690301,25.0
3188,770202,75.0
3189,730101,100.0
3190,671205,40.0
3190,671402,60.0
3191,780105,100.0
3192,730101,40.0
3192,730104,60.0
3193,700199,100.0
3194,751001,100.0
3195,729999,25.0
3195,730213,25.0
3195,730306,25.0
3195,730308,25.0
3196,700102,100.0
3197,730105,80.0
3197,730106,20.0
3198,700103,100.0
3199,730104,80.0
3199,730213,20.0
3200,780105,100.0
3201,700299,25.0
3201,730399,25.0
3201,740301,50.0
3202,730105,100.0
3203,700103,70.0
3203,740301,30.0
3204,680101,50.0
3204,680201,15.0
3204,690102,10.0
3204,760103,15.0
3204,770101,10.0
3205,780101,100.0
3206,700302,50.0
3206,700399,50.0
3207,730101,80.0
3207,730110,20.0
3208,730104,80.0
3208,730211,20.0
3209,770505,100.0
3210,730299,25.0
3210,740301,25.0
3210,750704,25.0
3210,751099,25.0
3211,730101,100.0
3212,730111,100.0
3213,770703,100.0
3214,750802,20.0
3214,750901,50.0
3214,750902,15.0
3214,751006,15.0
3215,770101,20.0
3215,770102,10.0
3215,780105,70.0
3216,730211,100.0
3217,770703,50.0
3217,770706,50.0
3218,730105,100.0
3219,750503,20.0
3219,751005,80.0
3220,730107,50.0
3220,730110,50.0
3221,730104,100.0
3222,680403,50.0
3222,720403,50.0
3223,730107,40.0
3223,730199,60.0
3224,730104,50.0
3224,730203,50.0
3225,730101,100.0
3226,740102,25.0
3226,740201,25.0
3226,750201,50.0
3227,670401,100.0
3228,730211,100.0
3229,780101,100.0
3230,750599,50.0
3230,750601,50.0
3231,780101,100.0
3232,730101,30.0
3232,730102,70.0
3233,730211,100.0
3234,730103,50.0
3234,730105,50.0
3235,730218,30.0
3235,749904,30.0
3235,750702,40.0
3236,730105,100.0
3237,730108,100.0
3239,730111,100.0
3240,740102,50.0
3240,740201,50.0
