date,Person.ID,Dept.No.,Faculty.No.,With.PHD,years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C
10/01/06,5702,2853.0,25.0,,3.0,0.0,0.0,5.0,14.0,13.0,3.0
10/01/06,701397,2853.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/01/06,323037,2713.0,25.0,,,1.0,0.0,1.0,0.0,0.0,0.0
11/01/06,10352,2763.0,25.0,,,1.0,2.0,0.0,0.0,0.0,0.0
12/01/06,68587,2523.0,25.0,Yes ,3.0,2.0,2.0,2.0,2.0,2.0,5.0
12/01/06,15927,1098.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,2.0
12/01/06,5222,3268.0,31.0,,0.0,0.0,2.0,0.0,8.0,1.0,11.0
13/01/06,79652,2498.0,25.0,Yes ,4.0,0.0,0.0,1.0,3.0,5.0,6.0
13/01/06,73757,2923.0,25.0,Yes ,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15/01/06,139852,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
15/01/06,39562,2153.0,19.0,Yes ,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15/01/06,112337,2153.0,19.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16/01/06,82007,2298.0,46.0,Yes ,4.0,0.0,0.0,0.0,2.0,5.0,2.0
16/01/06,147722,2923.0,25.0,,0.0,1.0,0.0,0.0,1.0,5.0,1.0
17/01/06,75587,2178.0,19.0,,0.0,0.0,0.0,1.0,0.0,6.0,0.0
18/01/06,81117,2253.0,19.0,,0.0,1.0,2.0,7.0,12.0,11.0,3.0
18/01/06,119312,2518.0,25.0,Yes ,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19/01/06,8772,2763.0,25.0,,0.0,4.0,2.0,4.0,6.0,4.0,2.0
19/01/06,8772,2763.0,25.0,,0.0,4.0,2.0,4.0,6.0,4.0,2.0
20/01/06,55437,2668.0,25.0,Yes ,0.0,0.0,5.0,4.0,1.0,3.0,1.0
20/01/06,490262,2563.0,25.0,,,0.0,1.0,0.0,0.0,0.0,0.0
20/01/06,108962,2538.0,25.0,,1.0,0.0,1.0,1.0,8.0,6.0,0.0
20/01/06,649042,2523.0,25.0,Yes ,1.0,4.0,1.0,1.0,0.0,1.0,0.0
23/01/06,69812,2813.0,25.0,,2.0,1.0,5.0,13.0,11.0,15.0,2.0
23/01/06,79022,2713.0,25.0,,4.0,2.0,1.0,29.0,26.0,9.0,2.0
23/01/06,89492,2578.0,25.0,,1.0,0.0,0.0,1.0,8.0,4.0,1.0
23/01/06,79032,2713.0,25.0,Yes ,4.0,0.0,2.0,4.0,11.0,8.0,4.0
24/01/06,79192,2523.0,25.0,Yes ,4.0,1.0,3.0,42.0,55.0,18.0,4.0
24/01/06,4302,3198.0,31.0,Yes ,3.0,2.0,2.0,2.0,9.0,8.0,3.0
24/01/06,67647,2678.0,25.0,Yes ,2.0,2.0,6.0,11.0,10.0,9.0,4.0
24/01/06,30017,2893.0,25.0,,2.0,0.0,0.0,0.0,11.0,15.0,4.0
24/01/06,115867,2523.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24/01/06,726602,2523.0,25.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0
24/01/06,76237,2923.0,25.0,Yes ,3.0,0.0,2.0,2.0,3.0,5.0,1.0
24/01/06,9107,nan,25.0,Yes ,2.0,0.0,0.0,2.0,5.0,12.0,3.0
24/01/06,30527,2523.0,25.0,Yes ,1.0,2.0,1.0,0.0,0.0,0.0,0.0
24/01/06,102012,603.0,7.0,,,1.0,0.0,0.0,0.0,0.0,0.0
24/01/06,132247,1998.0,19.0,,0.0,0.0,2.0,6.0,12.0,3.0,0.0
24/01/06,99052,3273.0,31.0,Yes ,1.0,2.0,0.0,8.0,1.0,2.0,0.0
25/01/06,30017,2893.0,25.0,,2.0,0.0,3.0,0.0,11.0,15.0,4.0
25/01/06,30017,2893.0,25.0,,2.0,0.0,3.0,0.0,11.0,15.0,4.0
25/01/06,30017,2893.0,25.0,,2.0,0.0,3.0,0.0,11.0,15.0,4.0
25/01/06,726602,2523.0,25.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0
25/01/06,9107,2523.0,25.0,Yes ,2.0,1.0,0.0,0.0,0.0,0.0,0.0
25/01/06,57672,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
25/01/06,30527,2523.0,25.0,Yes ,1.0,3.0,1.0,1.0,12.0,39.0,16.0
25/01/06,73757,nan,25.0,Yes ,2.0,0.0,0.0,3.0,5.0,9.0,3.0
25/01/06,9107,2523.0,25.0,Yes ,2.0,1.0,0.0,2.0,5.0,12.0,3.0
30/01/06,147722,2923.0,25.0,,0.0,1.0,0.0,0.0,1.0,5.0,1.0
30/01/06,43352,2923.0,25.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30/01/06,8772,2763.0,25.0,,0.0,4.0,2.0,4.0,6.0,4.0,2.0
30/01/06,67842,2653.0,25.0,Yes ,2.0,0.0,0.0,7.0,25.0,10.0,2.0
30/01/06,98187,2653.0,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0
30/01/06,68467,2628.0,25.0,,2.0,1.0,0.0,27.0,6.0,5.0,0.0
30/01/06,31707,2558.0,25.0,,2.0,1.0,0.0,3.0,4.0,1.0,0.0
30/01/06,3167,2668.0,25.0,Yes ,0.0,1.0,0.0,1.0,4.0,3.0,0.0
30/01/06,73917,2653.0,25.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0
30/01/06,1052,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
30/01/06,143357,2728.0,25.0,Yes ,1.0,1.0,0.0,0.0,1.0,10.0,0.0
30/01/06,78827,2498.0,25.0,Yes ,4.0,0.0,0.0,0.0,0.0,0.0,0.0
30/01/06,85862,2728.0,25.0,,1.0,3.0,0.0,0.0,3.0,11.0,3.0
30/01/06,557,2813.0,25.0,,0.0,0.0,0.0,2.0,9.0,5.0,4.0
30/01/06,98212,2653.0,25.0,,4.0,2.0,1.0,9.0,7.0,3.0,0.0
30/01/06,1052,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
31/01/06,1797,2678.0,25.0,Yes ,2.0,3.0,7.0,0.0,9.0,7.0,0.0
31/01/06,74162,2813.0,25.0,Yes ,2.0,1.0,0.0,12.0,23.0,8.0,7.0
31/01/06,67282,2578.0,25.0,Yes ,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1/02/06,107667,2778.0,25.0,,1.0,1.0,0.0,1.0,2.0,1.0,0.0
1/02/06,46237,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
1/02/06,20357,3268.0,31.0,Yes ,2.0,1.0,0.0,2.0,8.0,4.0,1.0
1/02/06,65657,nan,nan,,,0.0,0.0,2.0,0.0,2.0,0.0
1/02/06,39212,2603.0,25.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1/02/06,3167,2668.0,25.0,Yes ,0.0,1.0,0.0,1.0,4.0,3.0,0.0
1/02/06,64867,3268.0,31.0,Yes ,3.0,2.0,0.0,4.0,26.0,8.0,5.0
1/02/06,80077,3098.0,31.0,Yes ,4.0,0.0,0.0,3.0,8.0,5.0,1.0
1/02/06,13397,1038.0,1.0,Yes ,2.0,0.0,0.0,0.0,3.0,0.0,1.0
1/02/06,64867,3268.0,31.0,Yes ,3.0,2.0,0.0,4.0,26.0,8.0,5.0
1/02/06,71247,593.0,7.0,Yes ,3.0,0.0,0.0,3.0,3.0,8.0,4.0
1/02/06,70322,2298.0,46.0,Yes ,4.0,1.0,0.0,0.0,0.0,7.0,6.0
1/02/06,80687,2298.0,46.0,Yes ,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1/02/06,8047,2298.0,46.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2/02/06,89472,3048.0,31.0,Yes ,1.0,2.0,1.0,16.0,2.0,3.0,0.0
2/02/06,31672,2163.0,19.0,Yes ,2.0,2.0,0.0,0.0,1.0,0.0,1.0
2/02/06,77977,2523.0,25.0,,0.0,0.0,0.0,1.0,13.0,5.0,0.0
2/02/06,65027,nan,nan,,,0.0,0.0,1.0,5.0,5.0,0.0
2/02/06,64522,3098.0,31.0,Yes ,4.0,1.0,0.0,0.0,0.0,0.0,0.0
3/02/06,77622,1258.0,34.0,Yes ,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3/02/06,76432,2653.0,25.0,,1.0,1.0,0.0,26.0,15.0,9.0,6.0
3/02/06,735967,2713.0,25.0,Yes ,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5/02/06,64927,2543.0,25.0,Yes ,2.0,0.0,0.0,10.0,12.0,4.0,4.0
6/02/06,28607,2763.0,25.0,Yes ,2.0,2.0,1.0,0.0,0.0,0.0,0.0
6/02/06,74527,2533.0,25.0,Yes ,2.0,0.0,0.0,15.0,42.0,20.0,14.0
6/02/06,27192,653.0,7.0,Yes ,2.0,2.0,0.0,3.0,0.0,0.0,0.0
6/02/06,103852,2523.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6/02/06,79562,2883.0,25.0,Yes ,4.0,1.0,0.0,0.0,0.0,3.0,13.0
6/02/06,23342,2883.0,25.0,Yes ,2.0,0.0,0.0,1.0,0.0,13.0,6.0
6/02/06,13397,1038.0,1.0,Yes ,2.0,1.0,0.0,0.0,3.0,0.0,1.0
6/02/06,56317,593.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/02/06,37302,2813.0,25.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7/02/06,159607,2553.0,25.0,Yes ,1.0,0.0,3.0,0.0,5.0,7.0,8.0
7/02/06,5222,3268.0,31.0,,0.0,0.0,3.0,0.0,8.0,1.0,11.0
7/02/06,25762,803.0,7.0,,1.0,1.0,0.0,0.0,2.0,3.0,4.0
7/02/06,9712,3048.0,31.0,,3.0,0.0,3.0,0.0,0.0,0.0,0.0
7/02/06,647,2553.0,25.0,Yes ,3.0,0.0,1.0,1.0,6.0,1.0,0.0
7/02/06,67412,548.0,7.0,Yes ,3.0,0.0,3.0,0.0,1.0,0.0,0.0
7/02/06,95862,2533.0,25.0,,,1.0,0.0,0.0,0.0,2.0,2.0
7/02/06,22292,1033.0,1.0,,,0.0,1.0,0.0,7.0,2.0,0.0
7/02/06,19517,2668.0,25.0,Yes ,1.0,2.0,2.0,1.0,0.0,0.0,0.0
7/02/06,130502,498.0,7.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7/02/06,4842,2153.0,19.0,Yes ,2.0,0.0,1.0,0.0,18.0,1.0,1.0
7/02/06,68902,1258.0,34.0,,1.0,0.0,2.0,1.0,2.0,3.0,0.0
7/02/06,29637,2298.0,46.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
7/02/06,20472,1038.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7/02/06,47517,2533.0,25.0,,,1.0,1.0,1.0,8.0,2.0,2.0
7/02/06,43882,2768.0,25.0,Yes ,1.0,0.0,6.0,3.0,7.0,3.0,2.0
8/02/06,624752,nan,nan,,,0.0,1.0,1.0,2.0,1.0,1.0
8/02/06,105337,2828.0,25.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8/02/06,105342,2678.0,25.0,Yes ,1.0,0.0,0.0,2.0,4.0,8.0,2.0
8/02/06,89492,2578.0,25.0,,1.0,0.0,0.0,1.0,8.0,4.0,1.0
8/02/06,68232,2678.0,25.0,Yes ,4.0,0.0,1.0,7.0,5.0,13.0,0.0
8/02/06,30527,2523.0,25.0,Yes ,1.0,3.0,1.0,1.0,12.0,39.0,16.0
8/02/06,17367,2523.0,25.0,Yes ,2.0,0.0,4.0,3.0,1.0,6.0,2.0
8/02/06,74932,2668.0,25.0,Yes ,3.0,0.0,0.0,4.0,3.0,8.0,0.0
8/02/06,22857,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
8/02/06,20202,2668.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,6.0,9.0
8/02/06,67647,2678.0,25.0,Yes ,2.0,2.0,6.0,11.0,10.0,9.0,4.0
8/02/06,78762,2668.0,25.0,Yes ,2.0,0.0,0.0,15.0,4.0,7.0,1.0
8/02/06,78962,2668.0,25.0,,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8/02/06,13192,2668.0,25.0,Yes ,3.0,0.0,0.0,5.0,1.0,1.0,0.0
8/02/06,20122,2523.0,25.0,Yes ,1.0,0.0,1.0,0.0,9.0,4.0,1.0
8/02/06,132232,2523.0,25.0,Yes ,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8/02/06,79192,2523.0,25.0,Yes ,4.0,1.0,3.0,42.0,55.0,18.0,4.0
8/02/06,82567,2678.0,25.0,Yes ,4.0,0.0,0.0,13.0,13.0,5.0,10.0
8/02/06,1797,2678.0,25.0,Yes ,2.0,3.0,7.0,0.0,9.0,7.0,0.0
8/02/06,54922,2678.0,25.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8/02/06,28607,2763.0,25.0,Yes ,2.0,2.0,1.0,3.0,12.0,9.0,6.0
8/02/06,78992,2763.0,25.0,Yes ,4.0,1.0,0.0,0.0,0.0,0.0,0.0
8/02/06,9602,188.0,79.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8/02/06,5242,2713.0,25.0,,0.0,0.0,0.0,4.0,5.0,6.0,1.0
8/02/06,107862,2713.0,25.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0
8/02/06,78637,2713.0,25.0,,3.0,0.0,1.0,2.0,3.0,2.0,0.0
8/02/06,140292,2728.0,25.0,,1.0,0.0,0.0,2.0,12.0,18.0,13.0
8/02/06,78947,2553.0,25.0,,0.0,1.0,1.0,1.0,4.0,4.0,1.0
8/02/06,79192,2523.0,25.0,Yes ,4.0,1.0,3.0,0.0,0.0,0.0,0.0
8/02/06,82567,2678.0,25.0,Yes ,4.0,0.0,0.0,13.0,13.0,5.0,10.0
8/02/06,5242,2713.0,25.0,,0.0,0.0,0.0,4.0,5.0,6.0,1.0
8/02/06,107862,2713.0,25.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0
8/02/06,73422,2713.0,25.0,Yes ,3.0,0.0,0.0,8.0,9.0,6.0,6.0
8/02/06,78782,2678.0,25.0,Yes ,3.0,4.0,0.0,1.0,3.0,14.0,3.0
8/02/06,3207,2678.0,25.0,,0.0,0.0,0.0,2.0,3.0,1.0,4.0
8/02/06,132232,2523.0,25.0,Yes ,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8/02/06,82567,2678.0,25.0,Yes ,4.0,0.0,0.0,13.0,13.0,5.0,10.0
8/02/06,84627,2973.0,25.0,Yes ,1.0,0.0,2.0,8.0,8.0,1.0,6.0
9/02/06,72432,3048.0,31.0,,0.0,1.0,0.0,9.0,1.0,4.0,1.0
9/02/06,69517,1258.0,34.0,Yes ,4.0,0.0,1.0,7.0,4.0,9.0,37.0
9/02/06,10512,3073.0,31.0,,0.0,0.0,1.0,0.0,2.0,3.0,1.0
9/02/06,102762,1528.0,13.0,Yes ,1.0,0.0,2.0,2.0,2.0,0.0,0.0
10/02/06,107842,3268.0,31.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
10/02/06,22917,1033.0,1.0,Yes ,2.0,0.0,0.0,0.0,3.0,4.0,1.0
10/02/06,45447,828.0,7.0,,0.0,1.0,0.0,0.0,2.0,1.0,0.0
10/02/06,107842,3268.0,31.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
13/02/06,73942,2728.0,25.0,Yes ,3.0,2.0,1.0,5.0,16.0,3.0,5.0
14/02/06,1217,3028.0,31.0,Yes ,4.0,2.0,1.0,20.0,14.0,9.0,1.0
14/02/06,7342,2553.0,25.0,Yes ,2.0,0.0,1.0,6.0,2.0,0.0,1.0
14/02/06,33752,2578.0,25.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14/02/06,70487,2853.0,25.0,,,0.0,1.0,1.0,6.0,4.0,7.0
14/02/06,22987,2603.0,25.0,,1.0,0.0,1.0,7.0,16.0,3.0,5.0
14/02/06,49017,2538.0,25.0,,1.0,0.0,1.0,2.0,3.0,1.0,1.0
14/02/06,108962,2538.0,25.0,,1.0,0.0,2.0,1.0,8.0,6.0,0.0
14/02/06,89742,4153.0,64.0,,,1.0,0.0,0.0,0.0,0.0,0.0
14/02/06,30782,2653.0,25.0,,2.0,0.0,2.0,2.0,15.0,7.0,3.0
14/02/06,16987,2653.0,25.0,,3.0,2.0,0.0,68.0,25.0,6.0,4.0
14/02/06,108847,2668.0,25.0,,1.0,1.0,0.0,3.0,3.0,5.0,3.0
14/02/06,74162,2813.0,25.0,Yes ,2.0,1.0,1.0,12.0,23.0,8.0,7.0
14/02/06,6332,2678.0,25.0,,1.0,2.0,0.0,4.0,5.0,5.0,1.0
14/02/06,71037,2853.0,25.0,Yes ,4.0,2.0,0.0,9.0,2.0,5.0,1.0
14/02/06,146987,2853.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14/02/06,73882,2713.0,25.0,,0.0,2.0,1.0,5.0,7.0,4.0,1.0
14/02/06,72987,2853.0,25.0,Yes ,0.0,1.0,0.0,11.0,23.0,4.0,9.0
14/02/06,74492,2653.0,25.0,Yes ,3.0,1.0,2.0,2.0,6.0,7.0,1.0
14/02/06,72432,3048.0,31.0,,0.0,1.0,0.0,9.0,1.0,4.0,1.0
14/02/06,67842,2653.0,25.0,Yes ,2.0,0.0,1.0,7.0,25.0,10.0,2.0
14/02/06,124577,2538.0,25.0,,3.0,1.0,0.0,3.0,12.0,6.0,1.0
14/02/06,107842,3268.0,31.0,,1.0,0.0,3.0,0.0,0.0,0.0,0.0
14/02/06,98222,2653.0,25.0,,2.0,1.0,1.0,5.0,1.0,0.0,1.0
15/02/06,64867,3268.0,31.0,Yes ,3.0,2.0,0.0,4.0,26.0,8.0,5.0
15/02/06,612,3123.0,31.0,Yes ,3.0,0.0,1.0,7.0,5.0,3.0,0.0
15/02/06,8867,3123.0,31.0,Yes ,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/06,5287,3123.0,31.0,Yes ,2.0,2.0,1.0,9.0,10.0,2.0,0.0
15/02/06,78602,2628.0,25.0,Yes ,4.0,1.0,0.0,9.0,18.0,6.0,7.0
15/02/06,78562,2628.0,25.0,Yes ,4.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/06,10497,nan,nan,,,0.0,0.0,5.0,7.0,1.0,2.0
15/02/06,68437,2103.0,19.0,Yes ,4.0,0.0,0.0,3.0,3.0,4.0,14.0
15/02/06,41032,2103.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/06,22767,2523.0,25.0,Yes ,2.0,0.0,0.0,0.0,2.0,0.0,0.0
15/02/06,132927,2523.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/06,148997,2523.0,25.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/06,66192,2523.0,25.0,Yes ,4.0,0.0,0.0,1.0,14.0,8.0,6.0
15/02/06,22767,2523.0,25.0,Yes ,2.0,0.0,0.0,0.0,2.0,0.0,0.0
15/02/06,132927,2523.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/06,148997,2523.0,25.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/06,66192,2523.0,25.0,Yes ,4.0,0.0,0.0,1.0,14.0,8.0,6.0
15/02/06,2052,2628.0,25.0,,2.0,0.0,0.0,4.0,3.0,2.0,1.0
15/02/06,73387,2713.0,25.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15/02/06,147722,2923.0,25.0,,0.0,1.0,0.0,0.0,1.0,5.0,1.0
15/02/06,34617,3048.0,31.0,,1.0,0.0,1.0,9.0,3.0,4.0,12.0
17/02/06,78602,2628.0,25.0,Yes ,4.0,1.0,0.0,9.0,18.0,6.0,7.0
17/02/06,78562,2628.0,25.0,Yes ,4.0,2.0,0.0,0.0,0.0,0.0,0.0
17/02/06,14777,2628.0,25.0,Yes ,1.0,0.0,0.0,16.0,4.0,1.0,1.0
17/02/06,19962,2628.0,25.0,Yes ,1.0,0.0,0.0,32.0,9.0,3.0,2.0
17/02/06,78562,2628.0,25.0,Yes ,4.0,2.0,0.0,6.0,6.0,5.0,3.0
17/02/06,80437,2578.0,25.0,Yes ,3.0,0.0,0.0,2.0,4.0,4.0,3.0
17/02/06,80502,2578.0,25.0,Yes ,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17/02/06,20927,2578.0,25.0,Yes ,2.0,0.0,1.0,0.0,2.0,4.0,0.0
17/02/06,5232,2578.0,25.0,Yes ,3.0,2.0,0.0,6.0,3.0,4.0,3.0
17/02/06,23997,nan,25.0,,0.0,2.0,0.0,17.0,10.0,5.0,0.0
17/02/06,71867,2578.0,25.0,Yes ,4.0,3.0,1.0,0.0,1.0,0.0,0.0
17/02/06,74127,2738.0,25.0,,3.0,0.0,1.0,0.0,0.0,0.0,0.0
17/02/06,78962,2668.0,25.0,,0.0,1.0,2.0,3.0,2.0,7.0,1.0
17/02/06,106357,2668.0,25.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17/02/06,20202,2668.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,6.0,9.0
17/02/06,75792,2523.0,25.0,,1.0,2.0,0.0,0.0,1.0,0.0,0.0
17/02/06,75792,2523.0,25.0,,1.0,2.0,0.0,0.0,1.0,0.0,0.0
17/02/06,28502,2603.0,25.0,Yes ,1.0,0.0,1.0,7.0,8.0,5.0,2.0
20/02/06,73882,2713.0,25.0,,0.0,2.0,1.0,5.0,7.0,4.0,1.0
20/02/06,16137,2653.0,25.0,,2.0,1.0,6.0,4.0,6.0,2.0,0.0
20/02/06,108962,2538.0,25.0,,1.0,0.0,3.0,1.0,8.0,6.0,0.0
20/02/06,75662,2853.0,25.0,Yes ,4.0,1.0,0.0,0.0,6.0,13.0,14.0
20/02/06,28797,2768.0,25.0,Yes ,1.0,3.0,0.0,0.0,0.0,0.0,0.0
20/02/06,16452,nan,nan,,,0.0,0.0,0.0,5.0,10.0,5.0
20/02/06,17342,2828.0,25.0,Yes ,1.0,0.0,9.0,7.0,17.0,17.0,3.0
20/02/06,148087,2653.0,25.0,,1.0,0.0,5.0,5.0,1.0,0.0,0.0
20/02/06,734322,2603.0,25.0,,1.0,1.0,5.0,0.0,0.0,0.0,0.0
20/02/06,67037,2563.0,25.0,Yes ,3.0,0.0,5.0,3.0,5.0,15.0,3.0
20/02/06,67037,2563.0,25.0,Yes ,3.0,0.0,5.0,3.0,5.0,15.0,3.0
20/02/06,12892,2653.0,25.0,,2.0,0.0,1.0,10.0,4.0,1.0,0.0
20/02/06,36527,2653.0,25.0,,1.0,2.0,4.0,0.0,0.0,0.0,0.0
20/02/06,67842,2653.0,25.0,Yes ,2.0,0.0,1.0,0.0,0.0,0.0,0.0
20/02/06,62492,248.0,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
20/02/06,79192,2523.0,25.0,Yes ,4.0,1.0,3.0,42.0,55.0,18.0,4.0
20/02/06,148087,2653.0,25.0,,1.0,0.0,5.0,5.0,1.0,0.0,0.0
20/02/06,623052,2578.0,25.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20/02/06,148087,2653.0,25.0,,1.0,0.0,5.0,5.0,1.0,0.0,0.0
20/02/06,17342,2828.0,25.0,Yes ,1.0,0.0,9.0,7.0,17.0,17.0,3.0
21/02/06,67647,2678.0,25.0,Yes ,2.0,2.0,7.0,11.0,10.0,9.0,4.0
21/02/06,34737,2603.0,25.0,Yes ,0.0,1.0,6.0,2.0,8.0,10.0,1.0
21/02/06,2022,2668.0,25.0,Yes ,2.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/06,77242,2563.0,25.0,,3.0,0.0,1.0,0.0,0.0,1.0,0.0
21/02/06,70212,2563.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/06,73547,2578.0,25.0,,0.0,1.0,2.0,6.0,11.0,8.0,8.0
21/02/06,2262,2578.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/06,69812,2813.0,25.0,,2.0,1.0,6.0,13.0,11.0,15.0,2.0
21/02/06,492157,4323.0,25.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/06,119372,2813.0,25.0,Yes ,1.0,0.0,0.0,0.0,1.0,2.0,0.0
21/02/06,33312,2813.0,25.0,Yes ,2.0,0.0,0.0,2.0,4.0,4.0,1.0
21/02/06,64357,nan,25.0,Yes ,2.0,0.0,0.0,3.0,7.0,13.0,5.0
21/02/06,20122,2523.0,25.0,Yes ,1.0,0.0,2.0,0.0,9.0,4.0,1.0
21/02/06,1797,2678.0,25.0,Yes ,2.0,3.0,8.0,0.0,9.0,7.0,0.0
21/02/06,65387,2558.0,25.0,Yes ,3.0,0.0,2.0,2.0,7.0,14.0,1.0
21/02/06,13522,2533.0,25.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/06,47517,2533.0,25.0,,,1.0,1.0,1.0,8.0,2.0,2.0
21/02/06,43882,2768.0,25.0,Yes ,1.0,0.0,6.0,3.0,7.0,3.0,2.0
21/02/06,82482,nan,nan,,,0.0,0.0,1.0,2.0,1.0,2.0
21/02/06,74827,2768.0,25.0,Yes ,3.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/06,636867,3268.0,31.0,Yes ,1.0,1.0,0.0,1.0,3.0,4.0,0.0
21/02/06,85642,3258.0,31.0,Yes ,1.0,3.0,6.0,0.0,0.0,0.0,0.0
21/02/06,85642,3258.0,31.0,Yes ,1.0,3.0,6.0,21.0,27.0,27.0,9.0
22/02/06,12957,2603.0,25.0,Yes ,2.0,1.0,7.0,21.0,7.0,9.0,1.0
23/02/06,74822,2668.0,25.0,Yes ,3.0,2.0,0.0,5.0,0.0,2.0,0.0
23/02/06,103852,2523.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23/02/06,605207,2298.0,46.0,,0.0,1.0,0.0,0.0,6.0,9.0,0.0
23/02/06,69222,2558.0,25.0,,,2.0,2.0,8.0,17.0,8.0,3.0
24/02/06,130082,1528.0,13.0,Yes ,1.0,0.0,1.0,0.0,1.0,2.0,0.0
24/02/06,15767,2628.0,25.0,Yes ,1.0,1.0,0.0,30.0,11.0,1.0,2.0
24/02/06,71872,1528.0,13.0,Yes ,1.0,0.0,1.0,0.0,0.0,2.0,0.0
24/02/06,500252,1528.0,13.0,,,0.0,1.0,0.0,0.0,1.0,1.0
24/02/06,1387,1528.0,13.0,,0.0,0.0,1.0,0.0,1.0,17.0,12.0
27/02/06,705382,3268.0,31.0,Yes ,1.0,0.0,0.0,1.0,1.0,4.0,0.0
27/02/06,85642,3258.0,31.0,Yes ,1.0,3.0,6.0,0.0,0.0,0.0,0.0
1/03/06,2982,2668.0,25.0,Yes ,1.0,0.0,1.0,4.0,1.0,3.0,1.0
1/03/06,53587,2668.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1/03/06,498427,2668.0,25.0,Yes ,1.0,0.0,0.0,1.0,7.0,5.0,0.0
1/03/06,51677,2668.0,25.0,,,0.0,0.0,0.0,0.0,0.0,0.0
1/03/06,55437,nan,25.0,Yes ,0.0,0.0,6.0,4.0,1.0,3.0,1.0
1/03/06,28502,2603.0,25.0,Yes ,1.0,0.0,1.0,7.0,8.0,5.0,2.0
1/03/06,22857,nan,nan,,,0.0,0.0,0.0,0.0,7.0,8.0
