id,Person.ID,Role
2293,35837,CHIEF_INVESTIGATOR
2294,78562,CHIEF_INVESTIGATOR
2295,71247,CHIEF_INVESTIGATOR
2296,36527,CHIEF_INVESTIGATOR
2297,25342,CHIEF_INVESTIGATOR
2298,80397,CHIEF_INVESTIGATOR
2299,80232,CHIEF_INVESTIGATOR
2300,3182,CHIEF_INVESTIGATOR
2301,80232,CHIEF_INVESTIGATOR
2302,4882,CHIEF_INVESTIGATOR
2304,81822,CHIEF_INVESTIGATOR
2306,752,CHIEF_INVESTIGATOR
2307,79907,CHIEF_INVESTIGATOR
2308,31377,CHIEF_INVESTIGATOR
2309,9757,CHIEF_INVESTIGATOR
2310,46697,CHIEF_INVESTIGATOR
2311,65782,CHIEF_INVESTIGATOR
2312,4302,CHIEF_INVESTIGATOR
2313,82072,CHIEF_INVESTIGATOR
2314,1797,CHIEF_INVESTIGATOR
2315,7947,CHIEF_INVESTIGATOR
2316,86082,CHIEF_INVESTIGATOR
2317,78817,CHIEF_INVESTIGATOR
2318,58647,CHIEF_INVESTIGATOR
2319,82022,CHIEF_INVESTIGATOR
2320,74512,CHIEF_INVESTIGATOR
2321,82892,CHIEF_INVESTIGATOR
2322,22917,CHIEF_INVESTIGATOR
2323,495212,CHIEF_INVESTIGATOR
2324,500182,CHIEF_INVESTIGATOR
2325,351122,CHIEF_INVESTIGATOR
2326,726602,CHIEF_INVESTIGATOR
2327,82022,CHIEF_INVESTIGATOR
2328,50027,CHIEF_INVESTIGATOR
2329,711207,CHIEF_INVESTIGATOR
2330,3182,CHIEF_INVESTIGATOR
2331,75457,CHIEF_INVESTIGATOR
2332,119982,CHIEF_INVESTIGATOR
2334,650672,CHIEF_INVESTIGATOR
2335,70832,CHIEF_INVESTIGATOR
2336,66092,CHIEF_INVESTIGATOR
2338,407,CHIEF_INVESTIGATOR
2339,16302,CHIEF_INVESTIGATOR
2340,66752,CHIEF_INVESTIGATOR
2341,32522,CHIEF_INVESTIGATOR
2342,330592,CHIEF_INVESTIGATOR
2343,79532,CHIEF_INVESTIGATOR
2344,421337,CHIEF_INVESTIGATOR
2345,1617,CHIEF_INVESTIGATOR
2346,68857,CHIEF_INVESTIGATOR
2347,7947,CHIEF_INVESTIGATOR
2348,51367,CHIEF_INVESTIGATOR
2349,113192,CHIEF_INVESTIGATOR
2350,76022,CHIEF_INVESTIGATOR
2351,3762,CHIEF_INVESTIGATOR
2352,9337,CHIEF_INVESTIGATOR
2353,29512,CHIEF_INVESTIGATOR
2354,24552,CHIEF_INVESTIGATOR
2355,62952,CHIEF_INVESTIGATOR
2356,72722,CHIEF_INVESTIGATOR
2357,491842,CHIEF_INVESTIGATOR
2358,57272,CHIEF_INVESTIGATOR
2359,77297,CHIEF_INVESTIGATOR
2360,2697,CHIEF_INVESTIGATOR
2361,77152,CHIEF_INVESTIGATOR
2362,67182,CHIEF_INVESTIGATOR
2363,80437,CHIEF_INVESTIGATOR
2364,63277,CHIEF_INVESTIGATOR
2365,28502,CHIEF_INVESTIGATOR
2366,14487,CHIEF_INVESTIGATOR
2367,112562,CHIEF_INVESTIGATOR
2368,113052,CHIEF_INVESTIGATOR
2369,74512,CHIEF_INVESTIGATOR
2370,64337,CHIEF_INVESTIGATOR
2371,397557,CHIEF_INVESTIGATOR
2372,488862,CHIEF_INVESTIGATOR
2373,82452,CHIEF_INVESTIGATOR
2374,680542,CHIEF_INVESTIGATOR
2376,116157,CHIEF_INVESTIGATOR
2377,500332,CHIEF_INVESTIGATOR
2379,78572,CHIEF_INVESTIGATOR
2380,75772,CHIEF_INVESTIGATOR
2382,46922,CHIEF_INVESTIGATOR
2383,604692,CHIEF_INVESTIGATOR
2384,70832,CHIEF_INVESTIGATOR
2385,613297,CHIEF_INVESTIGATOR
2386,69517,PRINCIPAL_SUPERVISOR
2387,97532,CHIEF_INVESTIGATOR
2388,32522,CHIEF_INVESTIGATOR
2389,33752,CHIEF_INVESTIGATOR
2390,72532,CHIEF_INVESTIGATOR
2391,659757,CHIEF_INVESTIGATOR
2392,547,CHIEF_INVESTIGATOR
2393,68252,CHIEF_INVESTIGATOR
2394,64232,CHIEF_INVESTIGATOR
2396,16332,CHIEF_INVESTIGATOR
2398,67412,CHIEF_INVESTIGATOR
2399,11372,CHIEF_INVESTIGATOR
2400,65752,CHIEF_INVESTIGATOR
2401,612,DELEGATED_RESEARCHER
2402,63527,CHIEF_INVESTIGATOR
2403,72562,CHIEF_INVESTIGATOR
2404,13612,CHIEF_INVESTIGATOR
2405,78132,CHIEF_INVESTIGATOR
2406,80387,CHIEF_INVESTIGATOR
2407,140882,CHIEF_INVESTIGATOR
2409,70682,CHIEF_INVESTIGATOR
2410,2107,CHIEF_INVESTIGATOR
2411,17427,CHIEF_INVESTIGATOR
2412,73717,CHIEF_INVESTIGATOR
2413,8667,CHIEF_INVESTIGATOR
2414,34737,CHIEF_INVESTIGATOR
2415,65017,CHIEF_INVESTIGATOR
2416,95932,CHIEF_INVESTIGATOR
2417,37242,CHIEF_INVESTIGATOR
2418,11612,CHIEF_INVESTIGATOR
2419,33097,CHIEF_INVESTIGATOR
2420,113607,CHIEF_INVESTIGATOR
2421,81117,CHIEF_INVESTIGATOR
2422,70907,CHIEF_INVESTIGATOR
2423,14182,CHIEF_INVESTIGATOR
2424,613502,CHIEF_INVESTIGATOR
2425,398112,CHIEF_INVESTIGATOR
2426,76792,HONVISIT
2427,643862,CHIEF_INVESTIGATOR
2428,489582,CHIEF_INVESTIGATOR
2429,17657,CHIEF_INVESTIGATOR
2430,500197,CHIEF_INVESTIGATOR
2431,64342,CHIEF_INVESTIGATOR
2432,63492,CHIEF_INVESTIGATOR
2433,75382,CHIEF_INVESTIGATOR
2434,19897,CHIEF_INVESTIGATOR
2435,2577,CHIEF_INVESTIGATOR
2436,730217,CHIEF_INVESTIGATOR
2437,575052,CHIEF_INVESTIGATOR
2438,4302,CHIEF_INVESTIGATOR
2439,98212,CHIEF_INVESTIGATOR
2440,124722,CHIEF_INVESTIGATOR
2441,89627,CHIEF_INVESTIGATOR
2442,50052,CHIEF_INVESTIGATOR
2443,80967,CHIEF_INVESTIGATOR
2444,45967,CHIEF_INVESTIGATOR
2445,113027,CHIEF_INVESTIGATOR
2446,78282,CHIEF_INVESTIGATOR
2447,482182,CHIEF_INVESTIGATOR
2448,76752,CHIEF_INVESTIGATOR
2449,73627,CHIEF_INVESTIGATOR
2450,490032,CHIEF_INVESTIGATOR
2451,1277,CHIEF_INVESTIGATOR
2452,41912,CHIEF_INVESTIGATOR
2453,37947,CHIEF_INVESTIGATOR
2454,80077,CHIEF_INVESTIGATOR
2455,31722,CHIEF_INVESTIGATOR
2456,23997,CHIEF_INVESTIGATOR
2457,78782,PRINCIPAL_SUPERVISOR
2458,19922,CHIEF_INVESTIGATOR
2459,26107,CHIEF_INVESTIGATOR
2460,85917,CHIEF_INVESTIGATOR
2461,7947,CHIEF_INVESTIGATOR
2462,62872,CHIEF_INVESTIGATOR
2463,6077,CHIEF_INVESTIGATOR
2464,113027,CHIEF_INVESTIGATOR
2465,124932,CHIEF_INVESTIGATOR
2466,23912,CHIEF_INVESTIGATOR
2467,76312,CHIEF_INVESTIGATOR
2468,39812,CHIEF_INVESTIGATOR
2469,688372,CHIEF_INVESTIGATOR
2470,71902,CHIEF_INVESTIGATOR
2471,82507,CHIEF_INVESTIGATOR
2472,72957,CHIEF_INVESTIGATOR
2473,497907,CHIEF_INVESTIGATOR
2474,111122,CHIEF_INVESTIGATOR
2475,27192,CHIEF_INVESTIGATOR
2476,3812,CHIEF_INVESTIGATOR
2477,145447,CHIEF_INVESTIGATOR
2479,94187,CHIEF_INVESTIGATOR
2480,131112,CHIEF_INVESTIGATOR
2482,24252,CHIEF_INVESTIGATOR
2483,13682,CHIEF_INVESTIGATOR
2484,93362,CHIEF_INVESTIGATOR
2485,32422,CHIEF_INVESTIGATOR
2487,14112,CHIEF_INVESTIGATOR
2488,52337,CHIEF_INVESTIGATOR
2489,2697,CHIEF_INVESTIGATOR
2490,744787,CHIEF_INVESTIGATOR
2491,43597,CHIEF_INVESTIGATOR
2492,74487,CHIEF_INVESTIGATOR
2493,637532,CHIEF_INVESTIGATOR
2494,1797,CHIEF_INVESTIGATOR
2495,39647,CHIEF_INVESTIGATOR
2496,5552,CHIEF_INVESTIGATOR
2497,487812,CHIEF_INVESTIGATOR
2498,40607,CHIEF_INVESTIGATOR
2499,265767,CHIEF_INVESTIGATOR
2500,57272,CHIEF_INVESTIGATOR
2502,595792,CHIEF_INVESTIGATOR
2503,126927,CHIEF_INVESTIGATOR
2504,69612,CHIEF_INVESTIGATOR
2505,79742,CHIEF_INVESTIGATOR
2506,13812,CHIEF_INVESTIGATOR
2507,67732,CHIEF_INVESTIGATOR
2508,31592,CHIEF_INVESTIGATOR
2509,701802,CHIEF_INVESTIGATOR
2510,698007,CHIEF_INVESTIGATOR
2511,14152,CHIEF_INVESTIGATOR
2512,39457,CHIEF_INVESTIGATOR
2513,22322,CHIEF_INVESTIGATOR
2514,66752,CHIEF_INVESTIGATOR
2515,66107,CHIEF_INVESTIGATOR
2516,35602,CHIEF_INVESTIGATOR
2517,132957,CHIEF_INVESTIGATOR
2518,30437,CHIEF_INVESTIGATOR
2519,34417,CHIEF_INVESTIGATOR
2520,117737,CHIEF_INVESTIGATOR
2522,73017,CHIEF_INVESTIGATOR
2524,80722,CHIEF_INVESTIGATOR
2525,64337,CHIEF_INVESTIGATOR
2526,14757,CHIEF_INVESTIGATOR
2527,80137,DELEGATED_RESEARCHER
2529,20497,CHIEF_INVESTIGATOR
2530,66987,CHIEF_INVESTIGATOR
2531,66007,CHIEF_INVESTIGATOR
2532,66482,CHIEF_INVESTIGATOR
2533,10377,CHIEF_INVESTIGATOR
2534,86212,CHIEF_INVESTIGATOR
2535,26597,CHIEF_INVESTIGATOR
2536,93342,CHIEF_INVESTIGATOR
2537,358382,CHIEF_INVESTIGATOR
2538,1797,CHIEF_INVESTIGATOR
2539,75377,CHIEF_INVESTIGATOR
2540,126927,CHIEF_INVESTIGATOR
2541,6397,CHIEF_INVESTIGATOR
2542,11282,CHIEF_INVESTIGATOR
2543,137427,CHIEF_INVESTIGATOR
2544,89467,PRINCIPAL_SUPERVISOR
2545,28342,CHIEF_INVESTIGATOR
2546,32052,CHIEF_INVESTIGATOR
2547,500392,CHIEF_INVESTIGATOR
2548,19662,CHIEF_INVESTIGATOR
2549,117462,CHIEF_INVESTIGATOR
2550,64642,CHIEF_INVESTIGATOR
2551,131877,CHIEF_INVESTIGATOR
2552,8312,CHIEF_INVESTIGATOR
2553,115252,CHIEF_INVESTIGATOR
2554,500417,CHIEF_INVESTIGATOR
2555,662597,CHIEF_INVESTIGATOR
2556,24577,CHIEF_INVESTIGATOR
2557,32907,CHIEF_INVESTIGATOR
2558,80412,CHIEF_INVESTIGATOR
2559,726872,CHIEF_INVESTIGATOR
2561,148102,CHIEF_INVESTIGATOR
2562,495207,CHIEF_INVESTIGATOR
2564,119932,CHIEF_INVESTIGATOR
2565,5142,CHIEF_INVESTIGATOR
2566,33752,CHIEF_INVESTIGATOR
2567,10407,CHIEF_INVESTIGATOR
2568,21132,CHIEF_INVESTIGATOR
2569,38882,CHIEF_INVESTIGATOR
2570,87542,CHIEF_INVESTIGATOR
2571,68252,CHIEF_INVESTIGATOR
2572,79787,CHIEF_INVESTIGATOR
2573,79057,CHIEF_INVESTIGATOR
2574,500142,CHIEF_INVESTIGATOR
2575,118727,CHIEF_INVESTIGATOR
2576,44022,CHIEF_INVESTIGATOR
2577,131812,CHIEF_INVESTIGATOR
2578,98432,CHIEF_INVESTIGATOR
2579,247072,CHIEF_INVESTIGATOR
2580,107987,CHIEF_INVESTIGATOR
2581,117317,CHIEF_INVESTIGATOR
2582,74697,CHIEF_INVESTIGATOR
2583,38457,CHIEF_INVESTIGATOR
2584,70327,CHIEF_INVESTIGATOR
2586,45967,CHIEF_INVESTIGATOR
2587,95962,CHIEF_INVESTIGATOR
2588,48632,CHIEF_INVESTIGATOR
2589,119982,CHIEF_INVESTIGATOR
2591,73382,CHIEF_INVESTIGATOR
2592,139962,CHIEF_INVESTIGATOR
2593,65402,CHIEF_INVESTIGATOR
2594,53202,CHIEF_INVESTIGATOR
2595,7347,CHIEF_INVESTIGATOR
2596,68587,CHIEF_INVESTIGATOR
2597,657727,CHIEF_INVESTIGATOR
2598,115417,CHIEF_INVESTIGATOR
2599,67077,CHIEF_INVESTIGATOR
2600,89652,CHIEF_INVESTIGATOR
2601,597827,CHIEF_INVESTIGATOR
2602,31067,CHIEF_INVESTIGATOR
2603,8842,CHIEF_INVESTIGATOR
2604,131502,CHIEF_INVESTIGATOR
2605,80322,CHIEF_INVESTIGATOR
2606,67657,CHIEF_INVESTIGATOR
2607,297092,CHIEF_INVESTIGATOR
2608,71982,CHIEF_INVESTIGATOR
2609,107262,CHIEF_INVESTIGATOR
2610,17647,CHIEF_INVESTIGATOR
2611,726557,CHIEF_INVESTIGATOR
2612,49277,CHIEF_INVESTIGATOR
2613,14267,CHIEF_INVESTIGATOR
2614,1387,CHIEF_INVESTIGATOR
2616,6502,CHIEF_INVESTIGATOR
2617,80217,CHIEF_INVESTIGATOR
2618,137272,CHIEF_INVESTIGATOR
2619,25267,CHIEF_INVESTIGATOR
2620,3292,CHIEF_INVESTIGATOR
2621,842,CHIEF_INVESTIGATOR
2622,11427,CHIEF_INVESTIGATOR
2623,106802,CHIEF_INVESTIGATOR
2624,77987,CHIEF_INVESTIGATOR
2625,148597,CHIEF_INVESTIGATOR
2626,46922,CHIEF_INVESTIGATOR
2627,77077,CHIEF_INVESTIGATOR
2628,72957,CHIEF_INVESTIGATOR
2629,65802,CHIEF_INVESTIGATOR
2630,73417,CHIEF_INVESTIGATOR
2631,67502,CHIEF_INVESTIGATOR
2632,82467,CHIEF_INVESTIGATOR
2633,8012,CHIEF_INVESTIGATOR
2634,71932,CHIEF_INVESTIGATOR
2635,77877,CHIEF_INVESTIGATOR
2636,4702,CHIEF_INVESTIGATOR
2637,64102,CHIEF_INVESTIGATOR
2638,67647,CHIEF_INVESTIGATOR
2639,11602,CHIEF_INVESTIGATOR
2640,500332,CHIEF_INVESTIGATOR
2641,58457,CHIEF_INVESTIGATOR
2642,4302,CHIEF_INVESTIGATOR
2644,62902,CHIEF_INVESTIGATOR
2645,66732,CHIEF_INVESTIGATOR
2646,1982,CHIEF_INVESTIGATOR
2647,76777,CHIEF_INVESTIGATOR
2648,67872,CHIEF_INVESTIGATOR
2649,641012,CHIEF_INVESTIGATOR
2650,19997,CHIEF_INVESTIGATOR
2651,82142,CHIEF_INVESTIGATOR
2652,19967,CHIEF_INVESTIGATOR
2653,39407,CHIEF_INVESTIGATOR
2654,246972,CHIEF_INVESTIGATOR
2655,620807,CHIEF_INVESTIGATOR
2656,78537,CHIEF_INVESTIGATOR
2657,7942,CHIEF_INVESTIGATOR
2659,85642,CHIEF_INVESTIGATOR
2660,111192,CHIEF_INVESTIGATOR
2661,21877,CHIEF_INVESTIGATOR
2662,79062,CHIEF_INVESTIGATOR
2664,129622,CHIEF_INVESTIGATOR
2665,664052,CHIEF_INVESTIGATOR
2666,495142,CHIEF_INVESTIGATOR
2667,64077,CHIEF_INVESTIGATOR
2668,22792,CHIEF_INVESTIGATOR
2669,82442,CHIEF_INVESTIGATOR
2670,597827,CHIEF_INVESTIGATOR
2671,32667,CHIEF_INVESTIGATOR
2672,75447,CHIEF_INVESTIGATOR
2673,2982,CHIEF_INVESTIGATOR
2674,28412,CHIEF_INVESTIGATOR
2675,636257,CHIEF_INVESTIGATOR
2676,99877,CHIEF_INVESTIGATOR
2677,74772,CHIEF_INVESTIGATOR
2678,64272,CHIEF_INVESTIGATOR
2679,2427,CHIEF_INVESTIGATOR
2680,68232,CHIEF_INVESTIGATOR
2681,75037,CHIEF_INVESTIGATOR
2682,15187,CHIEF_INVESTIGATOR
2683,34617,CHIEF_INVESTIGATOR
2684,343842,CHIEF_INVESTIGATOR
2685,63207,CHIEF_INVESTIGATOR
2686,75412,CHIEF_INVESTIGATOR
2687,30962,CHIEF_INVESTIGATOR
2689,297092,CHIEF_INVESTIGATOR
2690,64332,CHIEF_INVESTIGATOR
2691,6747,CHIEF_INVESTIGATOR
2692,3812,CHIEF_INVESTIGATOR
2693,19262,CHIEF_INVESTIGATOR
2694,80212,CHIEF_INVESTIGATOR
2695,10402,CHIEF_INVESTIGATOR
2698,730082,CHIEF_INVESTIGATOR
2699,500182,CHIEF_INVESTIGATOR
2700,85642,CHIEF_INVESTIGATOR
2701,1982,CHIEF_INVESTIGATOR
2702,7842,CHIEF_INVESTIGATOR
2704,77342,CHIEF_INVESTIGATOR
2705,9712,CHIEF_INVESTIGATOR
2706,82092,CHIEF_INVESTIGATOR
2707,80392,CHIEF_INVESTIGATOR
2710,111122,CHIEF_INVESTIGATOR
2711,3207,CHIEF_INVESTIGATOR
2712,74717,CHIEF_INVESTIGATOR
2713,77467,CHIEF_INVESTIGATOR
2714,22117,CHIEF_INVESTIGATOR
2715,1752,CHIEF_INVESTIGATOR
2716,72087,CHIEF_INVESTIGATOR
2717,108502,CHIEF_INVESTIGATOR
2718,74277,CHIEF_INVESTIGATOR
2719,46772,CHIEF_INVESTIGATOR
2720,72447,CHIEF_INVESTIGATOR
2721,66462,CHIEF_INVESTIGATOR
2722,89637,CHIEF_INVESTIGATOR
2723,592,PRINCIPAL_SUPERVISOR
2725,499542,CHIEF_INVESTIGATOR
2726,69152,CHIEF_INVESTIGATOR
2728,11302,CHIEF_INVESTIGATOR
2729,14487,CHIEF_INVESTIGATOR
2730,663347,CHIEF_INVESTIGATOR
2731,24257,CHIEF_INVESTIGATOR
2732,1302,CHIEF_INVESTIGATOR
2734,72312,CHIEF_INVESTIGATOR
2735,10842,CHIEF_INVESTIGATOR
2736,79192,CHIEF_INVESTIGATOR
2737,74252,CHIEF_INVESTIGATOR
2738,34182,CHIEF_INVESTIGATOR
2740,665642,CHIEF_INVESTIGATOR
2741,8012,CHIEF_INVESTIGATOR
2743,45587,CHIEF_INVESTIGATOR
2744,69657,CHIEF_INVESTIGATOR
2745,741312,CHIEF_INVESTIGATOR
2746,67472,CHIEF_INVESTIGATOR
2747,92682,CHIEF_INVESTIGATOR
2748,672142,CHIEF_INVESTIGATOR
2749,57192,CHIEF_INVESTIGATOR
2750,20497,CHIEF_INVESTIGATOR
2751,63772,CHIEF_INVESTIGATOR
2752,78962,CHIEF_INVESTIGATOR
2753,491312,CHIEF_INVESTIGATOR
2754,104707,CHIEF_INVESTIGATOR
2755,47467,CHIEF_INVESTIGATOR
2756,80187,CHIEF_INVESTIGATOR
2757,31457,CHIEF_INVESTIGATOR
2758,93907,CHIEF_INVESTIGATOR
2759,636347,CHIEF_INVESTIGATOR
2760,147677,CHIEF_INVESTIGATOR
2761,754347,CHIEF_INVESTIGATOR
2762,66312,CHIEF_INVESTIGATOR
2763,44097,CHIEF_INVESTIGATOR
2764,72422,CHIEF_INVESTIGATOR
2765,82442,CHIEF_INVESTIGATOR
2766,96872,CHIEF_INVESTIGATOR
2767,1812,CHIEF_INVESTIGATOR
2768,4842,CHIEF_INVESTIGATOR
2769,2982,CHIEF_INVESTIGATOR
2770,148202,CHIEF_INVESTIGATOR
2772,10662,CHIEF_INVESTIGATOR
2773,29797,CHIEF_INVESTIGATOR
2774,62937,CHIEF_INVESTIGATOR
2775,12677,CHIEF_INVESTIGATOR
2776,7387,CHIEF_INVESTIGATOR
2777,90132,CHIEF_INVESTIGATOR
2778,14267,CHIEF_INVESTIGATOR
2779,69262,CHIEF_INVESTIGATOR
2780,80137,DELEGATED_RESEARCHER
2781,63782,CHIEF_INVESTIGATOR
2782,393152,CHIEF_INVESTIGATOR
2783,66197,CHIEF_INVESTIGATOR
2784,30072,CHIEF_INVESTIGATOR
2785,73757,CHIEF_INVESTIGATOR
2786,77622,CHIEF_INVESTIGATOR
2787,70832,CHIEF_INVESTIGATOR
2788,74162,CHIEF_INVESTIGATOR
2789,66092,CHIEF_INVESTIGATOR
2790,70832,CHIEF_INVESTIGATOR
2791,71037,CHIEF_INVESTIGATOR
2792,79142,CHIEF_INVESTIGATOR
2793,17342,CHIEF_INVESTIGATOR
2794,34177,CHIEF_INVESTIGATOR
2795,70832,CHIEF_INVESTIGATOR
2796,70832,CHIEF_INVESTIGATOR
2797,70832,CHIEF_INVESTIGATOR
2799,68587,CHIEF_INVESTIGATOR
2800,68587,CHIEF_INVESTIGATOR
2801,448227,CHIEF_INVESTIGATOR
2802,79662,CHIEF_INVESTIGATOR
2803,68857,CHIEF_INVESTIGATOR
2804,35867,CHIEF_INVESTIGATOR
2805,72267,CHIEF_INVESTIGATOR
2806,79192,CHIEF_INVESTIGATOR
2807,752,CHIEF_INVESTIGATOR
2808,31067,CHIEF_INVESTIGATOR
2809,68857,CHIEF_INVESTIGATOR
2810,66197,CHIEF_INVESTIGATOR
2811,74932,CHIEF_INVESTIGATOR
2812,44252,CHIEF_INVESTIGATOR
2813,66657,PRINCIPAL_SUPERVISOR
2814,742402,CHIEF_INVESTIGATOR
2815,1797,CHIEF_INVESTIGATOR
2816,78762,PRINCIPAL_SUPERVISOR
2817,70682,CHIEF_INVESTIGATOR
2818,78562,CHIEF_INVESTIGATOR
2819,342122,CHIEF_INVESTIGATOR
2820,78602,CHIEF_INVESTIGATOR
2821,68782,PRINCIPAL_SUPERVISOR
2822,643862,CHIEF_INVESTIGATOR
2823,808267,CHIEF_INVESTIGATOR
2824,73757,CHIEF_INVESTIGATOR
2825,20202,PRINCIPAL_SUPERVISOR
2826,79277,CHIEF_INVESTIGATOR
2827,615307,CHIEF_INVESTIGATOR
2828,139852,CHIEF_INVESTIGATOR
2829,40947,CHIEF_INVESTIGATOR
2830,606322,CHIEF_INVESTIGATOR
2831,615307,CHIEF_INVESTIGATOR
2832,70322,CHIEF_INVESTIGATOR
2833,74832,CHIEF_INVESTIGATOR
2834,11342,CHIEF_INVESTIGATOR
2835,9732,CHIEF_INVESTIGATOR
2836,2557,CHIEF_INVESTIGATOR
2837,491322,CHIEF_INVESTIGATOR
2838,3182,CHIEF_INVESTIGATOR
2839,74492,CHIEF_INVESTIGATOR
2840,16737,CHIEF_INVESTIGATOR
2841,64807,CHIEF_INVESTIGATOR
2842,110472,CHIEF_INVESTIGATOR
2843,28502,CHIEF_INVESTIGATOR
2844,34177,CHIEF_INVESTIGATOR
2845,15667,CHIEF_INVESTIGATOR
2846,110472,CHIEF_INVESTIGATOR
2848,68817,CHIEF_INVESTIGATOR
2849,105342,CHIEF_INVESTIGATOR
2850,407,CHIEF_INVESTIGATOR
2851,14777,CHIEF_INVESTIGATOR
2852,9067,CHIEF_INVESTIGATOR
2853,1797,CHIEF_INVESTIGATOR
2855,67842,CHIEF_INVESTIGATOR
2856,498427,CHIEF_INVESTIGATOR
2857,103787,CHIEF_INVESTIGATOR
2858,69262,CHIEF_INVESTIGATOR
2859,114842,CHIEF_INVESTIGATOR
2860,1797,CHIEF_INVESTIGATOR
2861,72037,CHIEF_INVESTIGATOR
2862,78827,CHIEF_INVESTIGATOR
2863,8462,DELEGATED_RESEARCHER
2864,12957,CHIEF_INVESTIGATOR
2865,4877,PRINCIPAL_SUPERVISOR
2867,64777,CHIEF_INVESTIGATOR
2868,40797,CHIEF_INVESTIGATOR
2869,72652,CHIEF_INVESTIGATOR
2870,8462,DELEGATED_RESEARCHER
2871,498427,CHIEF_INVESTIGATOR
2872,75587,CHIEF_INVESTIGATOR
2873,72037,CHIEF_INVESTIGATOR
2874,36527,CHIEF_INVESTIGATOR
2875,144462,CHIEF_INVESTIGATOR
2876,28607,CHIEF_INVESTIGATOR
2877,16582,CHIEF_INVESTIGATOR
2878,28607,CHIEF_INVESTIGATOR
2879,16647,CHIEF_INVESTIGATOR
2880,68857,CHIEF_INVESTIGATOR
2881,115417,CHIEF_INVESTIGATOR
2882,636757,CHIEF_INVESTIGATOR
2883,67037,CHIEF_INVESTIGATOR
2884,103787,CHIEF_INVESTIGATOR
2885,10592,PRINCIPAL_SUPERVISOR
2886,79427,PRINCIPAL_SUPERVISOR
2887,69212,CHIEF_INVESTIGATOR
2888,66657,PRINCIPAL_SUPERVISOR
2889,124832,CHIEF_INVESTIGATOR
2891,22982,PRINCIPAL_SUPERVISOR
2892,646977,CHIEF_INVESTIGATOR
2893,78762,PRINCIPAL_SUPERVISOR
2894,85862,CHIEF_INVESTIGATOR
2895,15282,CHIEF_INVESTIGATOR
2896,16642,PRINCIPAL_SUPERVISOR
2897,6292,CHIEF_INVESTIGATOR
2898,105342,CHIEF_INVESTIGATOR
2899,19082,CHIEF_INVESTIGATOR
2900,64337,CHIEF_INVESTIGATOR
2901,77652,CHIEF_INVESTIGATOR
2902,11747,CHIEF_INVESTIGATOR
2903,67037,CHIEF_INVESTIGATOR
2904,641012,CHIEF_INVESTIGATOR
2905,36252,CHIEF_INVESTIGATOR
2906,38697,CHIEF_INVESTIGATOR
2907,73882,CHIEF_INVESTIGATOR
2908,79022,CHIEF_INVESTIGATOR
2909,85862,CHIEF_INVESTIGATOR
2910,82522,CHIEF_INVESTIGATOR
2911,71727,CHIEF_INVESTIGATOR
2912,696062,CHIEF_INVESTIGATOR
2913,40572,CHIEF_INVESTIGATOR
2914,28607,CHIEF_INVESTIGATOR
2915,82892,CHIEF_INVESTIGATOR
2916,39277,CHIEF_INVESTIGATOR
2917,5967,CHIEF_INVESTIGATOR
2918,1797,CHIEF_INVESTIGATOR
2919,23997,CHIEF_INVESTIGATOR
2920,73757,CHIEF_INVESTIGATOR
2921,144267,CHIEF_INVESTIGATOR
2922,30072,CHIEF_INVESTIGATOR
2923,67647,CHIEF_INVESTIGATOR
2924,78967,CHIEF_INVESTIGATOR
2925,659757,CHIEF_INVESTIGATOR
2926,68817,CHIEF_INVESTIGATOR
2927,289542,CHIEF_INVESTIGATOR
2928,53027,CHIEF_INVESTIGATOR
2929,10477,CHIEF_INVESTIGATOR
2930,120797,CHIEF_INVESTIGATOR
2931,73402,CHIEF_INVESTIGATOR
2932,18377,CHIEF_INVESTIGATOR
2933,73882,CHIEF_INVESTIGATOR
2934,64807,CHIEF_INVESTIGATOR
2935,78967,CHIEF_INVESTIGATOR
2936,68782,PRINCIPAL_SUPERVISOR
2937,115407,PRINCIPAL_SUPERVISOR
2938,14612,PRINCIPAL_SUPERVISOR
2940,17367,CHIEF_INVESTIGATOR
2941,115407,PRINCIPAL_SUPERVISOR
2942,82547,CHIEF_INVESTIGATOR
2943,66737,CHIEF_INVESTIGATOR
2944,7302,CHIEF_INVESTIGATOR
2945,76297,PRINCIPAL_SUPERVISOR
2946,85862,CHIEF_INVESTIGATOR
2947,32822,PRINCIPAL_SUPERVISOR
2948,74312,CHIEF_INVESTIGATOR
2949,36857,PRINCIPAL_SUPERVISOR
2952,8772,CHIEF_INVESTIGATOR
2954,115407,PRINCIPAL_SUPERVISOR
2956,79122,PRINCIPAL_SUPERVISOR
2957,77622,CHIEF_INVESTIGATOR
2958,18237,CHIEF_INVESTIGATOR
2961,73087,PRINCIPAL_SUPERVISOR
2962,20497,CHIEF_INVESTIGATOR
2963,47947,CHIEF_INVESTIGATOR
2964,95867,CHIEF_INVESTIGATOR
2965,72267,CHIEF_INVESTIGATOR
2966,78537,CHIEF_INVESTIGATOR
2967,28262,CHIEF_INVESTIGATOR
2968,27102,CHIEF_INVESTIGATOR
2969,82497,CHIEF_INVESTIGATOR
2970,39812,CHIEF_INVESTIGATOR
2971,39812,CHIEF_INVESTIGATOR
2972,149107,CHIEF_INVESTIGATOR
2973,34737,CHIEF_INVESTIGATOR
2974,80692,CHIEF_INVESTIGATOR
2975,723197,CHIEF_INVESTIGATOR
