id,SEO.Code,SEO.Percentage
1865,760201,10.0
1865,760203,10.0
1865,770103,10.0
1865,770602,20.0
1865,770802,50.0
1866,760201,10.0
1866,760203,10.0
1866,770103,10.0
1866,770602,20.0
1866,770802,50.0
1867,779902,50.0
1867,779907,50.0
1868,770703,100.0
1872,779902,50.0
1872,779907,50.0
1873,779902,50.0
1873,779907,50.0
1875,760201,10.0
1875,760203,10.0
1875,770103,10.0
1875,770602,20.0
1875,770802,50.0
1876,620199,50.0
1876,620301,50.0
1877,760201,10.0
1877,760203,10.0
1877,770103,10.0
1877,770602,20.0
1877,770802,50.0
1878,770505,100.0
1879,620106,100.0
1880,760201,10.0
1880,760203,10.0
1880,770103,10.0
1880,770602,20.0
1880,770802,50.0
1881,779902,50.0
1881,779907,50.0
1882,779902,50.0
1882,779907,50.0
1883,730206,100.0
1884,749904,100.0
1885,770702,40.0
1885,770703,30.0
1885,770707,30.0
1886,730301,40.0
1886,730306,40.0
1886,730307,20.0
1887,730115,100.0
1888,730108,100.0
1889,730104,100.0
1890,730204,60.0
1890,730213,40.0
1891,740301,100.0
1892,670403,20.0
1892,730104,50.0
1892,730107,30.0
1893,650103,100.0
1894,730211,100.0
1895,760299,100.0
1896,749904,100.0
1897,749999,100.0
1899,780199,100.0
1900,730115,100.0
1901,620301,20.0
1901,770706,60.0
1901,780105,20.0
1902,730114,33.0
1902,730217,33.0
1902,730303,34.0
1903,730303,100.0
1904,749999,100.0
1905,671699,10.0
1905,770305,60.0
1905,780105,30.0
1907,740102,100.0
1908,740102,50.0
1908,740201,50.0
1909,749999,100.0
1910,729901,100.0
1911,630106,100.0
1912,730211,100.0
1913,730106,70.0
1913,730112,30.0
1915,710401,50.0
1915,729999,30.0
1915,780101,20.0
1916,730102,100.0
1917,730101,100.0
1919,740201,60.0
1919,749904,40.0
1920,780105,100.0
1921,671401,20.0
1921,780102,80.0
1922,750599,100.0
1923,770805,40.0
1923,770806,30.0
1923,770807,30.0
1924,700103,20.0
1924,700201,30.0
1924,780102,50.0
1926,770602,24.0
1926,770702,24.0
1926,770802,28.0
1926,770902,24.0
1927,749901,100.0
1928,730201,33.0
1928,730219,33.0
1928,730299,34.0
1929,780101,100.0
1930,749999,100.0
1931,749999,100.0
1932,730211,100.0
1933,749999,100.0
1934,771102,100.0
1935,770102,100.0
1936,770102,100.0
1939,771102,100.0
1940,730114,100.0
1941,730104,50.0
1941,730105,50.0
1942,730211,100.0
1943,730112,50.0
1943,730118,50.0
1944,730211,50.0
1944,730213,50.0
1946,730308,100.0
1947,670501,50.0
1947,670503,50.0
1948,730199,100.0
1949,730201,25.0
1949,730202,25.0
1949,730204,25.0
1949,730211,25.0
1951,750702,50.0
1951,750703,50.0
1952,630104,100.0
1953,740102,50.0
1953,750312,50.0
1954,750605,100.0
1955,720204,100.0
1956,749999,100.0
1957,749999,100.0
1958,770703,50.0
1958,770706,20.0
1958,770707,30.0
1959,750299,100.0
1960,730299,50.0
1960,750599,50.0
1961,630101,100.0
1963,670709,50.0
1963,670799,50.0
1964,770802,100.0
1965,670199,100.0
1966,999999,100.0
1967,759999,100.0
1968,730104,50.0
1968,730305,50.0
1971,730201,50.0
1971,730213,50.0
1972,730306,100.0
1973,730211,100.0
1975,730211,100.0
1976,730306,100.0
1977,730306,100.0
1978,730211,30.0
1978,730217,30.0
1978,740201,40.0
1979,730115,50.0
1979,730202,50.0
1981,999999,100.0
1982,730218,100.0
1983,700102,70.0
1983,700103,25.0
1983,750901,5.0
1985,750702,30.0
1985,750802,60.0
1985,750899,10.0
1986,740102,50.0
1986,740201,50.0
1987,730105,100.0
1988,610104,100.0
1989,671399,100.0
1990,730211,100.0
1992,749999,100.0
1993,730104,100.0
1997,630205,20.0
1997,771003,30.0
1997,771007,50.0
1998,730104,50.0
1998,730107,50.0
1999,730104,50.0
1999,730107,50.0
2000,730211,100.0
2002,730106,50.0
2002,730213,50.0
2003,730105,100.0
2004,730118,100.0
2005,710401,100.0
2006,730104,100.0
2007,730105,100.0
2008,730104,100.0
2009,730105,100.0
2011,730104,100.0
2012,730105,100.0
2014,670401,50.0
2014,730213,50.0
2015,730104,100.0
2016,730104,100.0
2018,730105,40.0
2018,730106,30.0
2018,730213,30.0
2019,730308,100.0
2020,730105,20.0
2020,730108,20.0
2020,730203,60.0
2021,730101,100.0
2022,999999,100.0
2023,730106,100.0
2024,730106,40.0
2024,730115,40.0
2024,730305,20.0
2028,620199,100.0
2029,730108,100.0
2031,730108,100.0
2032,730108,100.0
2033,730105,100.0
2034,770704,100.0
2037,999999,100.0
2038,730105,40.0
2038,730106,30.0
2038,730111,30.0
2039,730106,100.0
2040,730104,100.0
2041,730106,30.0
2041,730115,30.0
2041,730305,40.0
2042,730108,100.0
2043,730104,50.0
2043,730114,50.0
2044,730113,100.0
2045,730108,100.0
2046,730106,100.0
2047,610104,100.0
2049,750805,40.0
2049,750901,20.0
2049,770102,40.0
2051,720402,100.0
2052,730105,100.0
2056,730106,80.0
2056,730305,20.0
2057,610104,100.0
2059,730202,40.0
2059,730211,60.0
2060,780105,100.0
2061,730211,100.0
2062,730204,80.0
2062,730211,20.0
2063,730299,100.0
2064,730201,40.0
2064,730211,60.0
2065,730211,100.0
2066,730201,40.0
2066,730211,60.0
2067,730204,100.0
2068,730211,100.0
2069,730211,100.0
2070,730205,40.0
2070,730211,60.0
2072,730104,100.0
2073,620105,100.0
2074,780105,100.0
2075,780105,100.0
2076,620105,100.0
2078,730104,50.0
2078,730303,50.0
2079,730114,30.0
2079,750504,70.0
2080,730114,30.0
2080,750504,70.0
2081,740301,100.0
2082,720299,50.0
2082,720404,50.0
2083,750101,70.0
2083,750302,30.0
2084,729999,30.0
2084,730307,70.0
2085,630106,100.0
2086,610101,80.0
2086,610104,20.0
2087,730102,100.0
2088,740102,50.0
2088,740201,50.0
2089,730203,40.0
2089,730211,30.0
2089,730219,30.0
2090,730104,100.0
2091,730104,34.0
2091,730105,33.0
2091,730113,33.0
2092,730104,60.0
2092,730213,40.0
2093,730105,100.0
2094,730306,100.0
2095,670403,100.0
2096,730104,100.0
2097,730211,50.0
2097,730219,50.0
2098,730105,100.0
2099,730201,40.0
2099,730203,30.0
2099,730211,30.0
2100,780105,100.0
2101,730105,100.0
2103,730104,100.0
2104,730106,30.0
2104,730107,70.0
2105,730107,60.0
2105,730110,40.0
2106,730215,100.0
2107,620107,100.0
2108,730104,50.0
2108,730203,50.0
2109,730101,100.0
2110,730105,70.0
2110,730213,30.0
2111,670301,20.0
2111,670306,30.0
2111,680304,50.0
2112,620503,40.0
2112,720401,60.0
2114,999999,100.0
2116,730213,100.0
2117,730204,50.0
2117,730213,30.0
2117,730217,20.0
2118,780105,100.0
2120,620101,34.0
2120,620102,33.0
2120,620103,33.0
2121,720402,100.0
2123,730212,100.0
2125,620501,50.0
2125,630202,50.0
2128,730201,40.0
2128,730203,30.0
2128,730211,30.0
2129,999999,100.0
2130,620302,33.0
2130,620303,34.0
2130,770702,33.0
2131,620301,100.0
2132,620301,50.0
2132,770702,50.0
2133,770705,100.0
2134,700103,50.0
2134,770802,50.0
2135,999999,100.0
2136,770707,100.0
2137,770702,33.0
2137,770705,34.0
2137,770707,33.0
2138,620301,50.0
2138,770702,50.0
2139,620301,50.0
2139,770702,50.0
2140,620303,25.0
2140,620399,25.0
2140,770707,50.0
2141,620301,50.0
2141,770702,50.0
2142,620301,50.0
2142,770702,50.0
2143,999999,100.0
2144,770703,33.0
2144,770705,34.0
2144,770707,33.0
2145,630101,100.0
2146,999999,100.0
2147,730105,100.0
2149,770704,100.0
2150,780105,100.0
2151,730113,100.0
2152,999999,100.0
2153,729901,100.0
2155,630104,100.0
2156,720201,20.0
2156,720299,20.0
2156,750101,60.0
2158,720402,100.0
2159,730105,50.0
2159,730111,50.0
2160,730106,40.0
2160,730118,40.0
2160,780105,20.0
2161,730204,25.0
2161,750312,50.0
2161,759999,25.0
2162,730211,100.0
2163,620299,100.0
2164,671401,60.0
2164,730103,10.0
2164,780102,30.0
2165,769999,100.0
2166,670403,20.0
2166,730104,30.0
2166,730113,50.0
2167,730211,100.0
2168,730113,100.0
2169,730105,100.0
2170,730105,50.0
2170,730106,50.0
2171,730111,100.0
2172,730105,100.0
2173,730106,30.0
2173,730115,50.0
2173,730116,20.0
2174,730106,100.0
2175,730105,100.0
2176,730103,50.0
2176,730108,50.0
2177,730105,100.0
2178,730105,100.0
2179,730115,100.0
2180,620301,20.0
2180,770702,80.0
2181,620301,100.0
2182,610104,100.0
2183,620302,33.0
2183,620303,33.0
2183,770702,34.0
2184,760104,50.0
2184,769999,50.0
2185,620301,100.0
2186,620399,100.0
2187,620302,33.0
2187,620303,33.0
2187,770702,34.0
2188,730114,100.0
2189,770101,70.0
2189,770406,30.0
2190,730107,100.0
2191,620399,30.0
2191,760101,40.0
2191,770705,30.0
2192,770403,50.0
2192,770404,25.0
2192,770408,25.0
2193,730212,100.0
2194,770703,50.0
2194,770705,50.0
2196,620302,100.0
2197,710401,100.0
2198,771102,100.0
2199,770703,50.0
2199,770705,50.0
2200,620204,100.0
2201,730105,10.0
2201,730108,80.0
2201,730117,10.0
2202,740301,70.0
2202,749906,30.0
2203,759999,100.0
2204,730104,100.0
2205,770402,30.0
2205,770403,70.0
2206,730104,100.0
2207,730104,100.0
2208,730105,50.0
2208,730106,50.0
2209,730108,50.0
2209,730306,50.0
2210,730103,30.0
2210,730107,40.0
2210,730213,30.0
2211,780105,100.0
2212,750310,45.0
2212,750312,55.0
2213,780105,100.0
2214,730105,100.0
2215,730211,100.0
2216,730101,100.0
2217,730104,100.0
2218,730211,100.0
2219,730104,70.0
2219,730220,30.0
2220,730113,100.0
2221,660303,100.0
2222,730104,50.0
2222,730203,50.0
2223,780102,100.0
2224,610104,100.0
2225,730104,100.0
2226,640201,30.0
2226,650202,40.0
2226,670107,30.0
2227,620303,100.0
2228,620303,100.0
2229,620303,100.0
2230,670901,100.0
2231,660402,40.0
2231,660504,40.0
2231,680502,20.0
2232,730211,40.0
2232,730217,40.0
2232,750202,20.0
2233,750604,40.0
2233,750605,50.0
2233,759999,10.0
2234,710103,50.0
2234,770802,25.0
2234,770902,25.0
2235,671401,20.0
2235,740301,30.0
2235,780103,50.0
2236,620301,33.0
2236,770703,34.0
2236,770799,33.0
2237,780105,100.0
2239,671401,20.0
2239,740301,30.0
2239,780103,50.0
2240,730106,100.0
2241,770702,20.0
2241,770802,80.0
2242,720402,100.0
2243,730108,100.0
2244,750204,20.0
2244,750802,20.0
2244,750901,60.0
2246,730203,30.0
2246,730217,40.0
2246,730218,30.0
2247,700302,25.0
2247,720303,25.0
2247,750502,25.0
2247,750605,25.0
2248,740301,100.0
2249,730399,30.0
2249,749999,70.0
2250,670904,30.0
2250,671403,40.0
2250,680302,30.0
2251,780101,100.0
2252,680399,20.0
2252,780102,40.0
2252,780103,40.0
2253,730101,50.0
2253,780105,50.0
2256,610104,50.0
2256,700199,50.0
2257,780105,100.0
2258,620104,60.0
2258,620105,40.0
2259,780102,100.0
2260,749999,100.0
2261,780102,100.0
2262,780102,100.0
2263,610104,100.0
2264,770605,15.0
2264,780101,85.0
2267,680399,20.0
2267,780102,40.0
2267,780103,40.0
2268,780102,100.0
2269,671716,45.0
2269,780103,55.0
2271,630501,30.0
2271,630504,30.0
2271,730214,40.0
2272,730201,40.0
2272,730202,30.0
2272,730304,30.0
2273,780101,50.0
2273,780102,50.0
2274,610104,100.0
2275,700302,100.0
2276,730114,100.0
2277,670401,30.0
2277,730114,70.0
2278,730203,50.0
2278,780105,50.0
2279,730199,100.0
2280,671299,40.0
2280,671402,40.0
2280,750599,20.0
2283,700299,100.0
2285,730217,25.0
2285,730220,25.0
2285,730303,50.0
2286,730299,100.0
2289,730301,100.0
2290,730108,100.0
2291,730211,50.0
2291,730302,50.0
2292,760299,100.0
2293,730110,60.0
2293,750599,40.0
2296,730108,100.0
2297,730211,100.0
2300,730211,100.0
2302,740101,50.0
2302,749904,25.0
2302,749999,25.0
2303,780105,100.0
2304,730301,100.0
2306,729901,66.0
2306,750503,34.0
2307,670704,100.0
2308,730112,100.0
2309,730110,100.0
2310,750802,100.0
2311,620503,50.0
2311,770707,50.0
2312,640104,30.0
2312,670899,40.0
2312,780102,30.0
2313,740101,100.0
2314,730116,40.0
2314,730204,30.0
2314,730215,30.0
2315,670104,50.0
2315,670105,50.0
2318,720303,100.0
2319,730211,25.0
2319,730218,13.0
2319,749999,12.0
2319,750202,25.0
2319,750306,25.0
2320,750902,100.0
2321,670401,100.0
2322,770402,100.0
2325,749999,100.0
2327,730211,25.0
2327,730218,13.0
2327,749999,12.0
2327,750202,25.0
2327,750306,25.0
2330,730211,100.0
2332,729901,100.0
2334,670105,100.0
2336,770802,100.0
2338,730106,100.0
2339,700299,100.0
2340,750901,100.0
2341,700102,50.0
2341,780102,50.0
2342,730112,50.0
2342,730114,50.0
2343,749999,100.0
2347,780103,100.0
2348,730203,60.0
2348,730211,40.0
2349,750801,100.0
2350,770902,30.0
2350,770903,30.0
2350,770905,40.0
2351,671401,20.0
2351,780102,80.0
2352,750702,30.0
2352,750902,50.0
2352,780106,20.0
2353,770305,40.0
2353,770306,40.0
2353,770307,20.0
2354,710502,30.0
2354,751001,40.0
2354,751005,30.0
2355,750902,60.0
2355,751003,40.0
2356,680202,60.0
2356,680203,40.0
2357,730299,30.0
2357,730307,20.0
2357,749906,50.0
2358,780102,50.0
2358,780103,50.0
2359,740201,40.0
2359,740401,30.0
2359,749906,30.0
2360,690301,50.0
2360,690499,20.0
2360,780101,30.0
2361,660104,20.0
2361,780101,40.0
2361,780102,40.0
2362,750201,70.0
2362,750802,20.0
2362,750902,10.0
2363,730104,100.0
2364,750902,100.0
2365,730101,20.0
2365,730104,80.0
2366,740102,40.0
2366,740201,40.0
2366,751002,20.0
2367,690102,30.0
2367,700103,50.0
2367,700302,20.0
2368,750202,100.0
2369,750899,20.0
2369,750902,50.0
2369,751006,30.0
2370,780108,100.0
2371,750306,50.0
2371,750308,30.0
2371,780107,20.0
2372,670401,40.0
2372,670501,30.0
2372,671705,30.0
2373,750604,40.0
2373,750899,60.0
2374,750803,30.0
2374,751003,30.0
2374,760199,40.0
2375,730211,40.0
2375,780107,60.0
2376,730107,40.0
2376,730213,40.0
2376,750403,20.0
2377,680103,50.0
2377,680199,30.0
2377,680404,20.0
2378,700102,40.0
2378,700103,40.0
2378,750699,20.0
2379,770403,20.0
2379,779903,30.0
2379,780105,50.0
2380,750902,80.0
2380,751005,20.0
2381,780101,60.0
2381,780102,40.0
2382,700199,100.0
2383,780101,100.0
2384,770306,20.0
2384,770703,40.0
2384,770705,40.0
2385,770102,30.0
2385,770103,40.0
2385,770202,30.0
2386,780105,100.0
2387,750306,40.0
2387,750308,40.0
2387,751003,20.0
2388,780102,100.0
2389,780105,100.0
2390,780105,100.0
2391,780105,100.0
2392,670403,20.0
2392,730104,30.0
2392,730203,50.0
2393,750902,40.0
2393,751004,40.0
2393,780107,20.0
2394,720102,50.0
2394,720199,50.0
2395,670402,20.0
2395,730305,20.0
2395,780103,60.0
2396,730113,100.0
2397,780102,100.0
2398,749999,20.0
2398,750306,20.0
2398,750401,60.0
2399,750702,30.0
2399,751001,70.0
2400,710502,30.0
2400,750308,30.0
2400,750901,40.0
2401,780104,100.0
2402,730104,20.0
2402,730211,30.0
2402,730219,50.0
2403,750805,60.0
2403,751005,20.0
2403,780107,20.0
2404,729901,30.0
2404,751004,70.0
2405,750801,10.0
2405,750901,90.0
2406,740301,10.0
2406,780105,90.0
2407,750604,10.0
2407,751004,20.0
2407,780107,70.0
2408,750401,50.0
2408,750901,50.0
2409,671401,20.0
2409,671402,10.0
2409,780102,70.0
2410,750201,60.0
2410,750702,20.0
2410,750902,20.0
2411,750308,20.0
2411,750901,70.0
2411,751004,10.0
2412,730111,100.0
2413,750599,50.0
2413,750701,50.0
2414,780105,100.0
2415,750299,100.0
2416,671305,10.0
2416,700302,90.0
2417,750601,50.0
2417,750604,50.0
2418,680103,30.0
2418,680403,40.0
2418,680503,30.0
2419,750202,100.0
2420,780105,40.0
2420,780199,60.0
2421,770704,80.0
2421,770804,20.0
2422,730110,50.0
2422,730203,50.0
2423,750503,50.0
2423,750599,50.0
2424,750202,30.0
2424,750303,30.0
2424,750901,40.0
2425,751001,100.0
2426,730105,20.0
2426,730108,20.0
2426,730203,60.0
2427,730108,10.0
2427,730113,90.0
2428,670402,90.0
2428,780103,10.0
2429,750306,40.0
2429,751005,30.0
2429,751006,30.0
2430,610199,30.0
2430,700103,40.0
2430,700299,30.0
2431,751001,100.0
2432,730201,10.0
2432,730299,60.0
2432,750403,30.0
2433,780101,30.0
2433,780102,40.0
2433,780103,30.0
2434,640103,10.0
2434,780104,90.0
2435,730211,30.0
2435,730219,40.0
2435,780108,30.0
2436,730104,50.0
2436,730305,50.0
2437,730213,100.0
2438,671401,20.0
2438,729901,20.0
2438,780102,60.0
2439,730101,50.0
2439,730102,50.0
2440,780105,100.0
2441,730104,60.0
2441,730203,10.0
2441,730211,30.0
2442,780107,100.0
2443,750201,40.0
2443,750902,60.0
2444,700102,50.0
2444,700103,30.0
2444,700199,20.0
2445,671206,30.0
2445,671306,30.0
2445,700302,40.0
2446,690401,40.0
2446,750803,40.0
2446,760101,20.0
2447,750202,50.0
2447,750308,10.0
2447,750605,40.0
2448,750102,20.0
2448,750202,40.0
2448,751001,40.0
2449,630101,30.0
2449,630102,30.0
2449,630105,40.0
2450,780107,100.0
2451,730217,40.0
2451,750902,60.0
2452,780103,100.0
2453,750401,40.0
2453,750902,60.0
2454,750504,70.0
2454,780105,30.0
2455,620107,10.0
2455,620299,10.0
2455,770804,80.0
2456,700299,10.0
2456,730101,30.0
2456,780105,60.0
2457,730106,40.0
2457,730199,30.0
2457,730215,30.0
2458,730203,50.0
2458,730215,50.0
2459,730104,20.0
2459,730111,50.0
2459,750305,30.0
2460,720299,100.0
2461,670199,60.0
2461,671707,30.0
2461,730203,10.0
2462,780107,40.0
2462,780199,60.0
2463,730210,20.0
2463,750308,40.0
2463,750899,40.0
2464,671206,20.0
2464,671305,40.0
2464,700302,40.0
2465,720199,50.0
2465,720299,50.0
2466,730219,30.0
2466,751005,40.0
2466,780108,30.0
2467,740201,50.0
2467,749999,30.0
2467,751002,20.0
2468,780105,100.0
2469,671401,50.0
2469,690302,50.0
2470,740301,60.0
2470,751002,40.0
2471,640205,10.0
2471,660101,60.0
2471,771102,30.0
2472,670499,40.0
2472,730305,60.0
2473,730108,50.0
2473,730199,50.0
2474,670403,30.0
2474,730108,30.0
2474,780103,40.0
2475,750699,10.0
2475,750702,30.0
2475,750902,60.0
2476,740102,40.0
2476,740201,40.0
2476,749906,20.0
2477,780102,100.0
2478,750201,70.0
2478,750901,30.0
2479,670708,40.0
2479,680303,40.0
2479,770303,20.0
2480,780102,100.0
2481,740301,100.0
2482,710502,40.0
2482,750201,40.0
2482,750308,20.0
2483,670403,40.0
2483,730101,60.0
2484,700199,20.0
2484,730104,30.0
2484,780102,50.0
2485,750311,20.0
2485,750702,40.0
2485,750704,40.0
2486,750201,40.0
2486,750901,20.0
2486,751001,40.0
2487,660205,100.0
2488,780101,100.0
2489,671399,20.0
2489,700103,80.0
2490,750604,20.0
2490,750701,70.0
2490,750702,10.0
2491,750403,60.0
2491,750404,40.0
2492,670403,70.0
2492,671707,30.0
2493,780105,100.0
2494,630104,40.0
2494,670502,30.0
2494,730215,30.0
2495,700101,20.0
2495,700102,40.0
2495,700103,40.0
2496,710502,50.0
2496,750401,50.0
2497,700103,80.0
2497,700302,20.0
2498,720299,60.0
2498,730205,30.0
2498,730308,10.0
2499,750902,100.0
2500,780102,50.0
2500,780103,50.0
2501,750102,30.0
2501,750308,40.0
2501,750703,30.0
2502,780102,100.0
2503,670901,100.0
2504,730211,50.0
2504,730299,10.0
2504,750901,40.0
2505,770703,100.0
2506,660403,50.0
2506,671711,50.0
2507,750202,20.0
2507,750902,80.0
2508,750202,40.0
2508,750801,20.0
2508,751003,40.0
2509,770505,100.0
2510,730205,70.0
2510,730307,30.0
2511,780102,100.0
2512,770101,40.0
2512,770103,60.0
2513,660402,20.0
2513,710502,10.0
2513,750803,70.0
2514,750401,20.0
2514,750805,20.0
2514,750901,60.0
2515,700201,100.0
2516,780103,100.0
2517,630199,20.0
2517,730107,20.0
2517,780105,60.0
2518,750803,20.0
2518,751003,40.0
2518,780107,40.0
2519,720299,30.0
2519,730217,40.0
2519,730219,30.0
2520,750308,30.0
2520,750901,40.0
2520,780107,30.0
2521,751001,10.0
2521,751003,40.0
2521,751005,50.0
2522,680202,50.0
2522,680203,30.0
2522,680302,20.0
2523,610103,50.0
2523,671104,20.0
2523,680305,30.0
2524,740201,80.0
2524,749904,20.0
2525,730104,30.0
2525,730219,20.0
2525,730305,50.0
2526,671709,50.0
2526,680302,50.0
2527,700102,40.0
2527,700103,40.0
2527,700201,20.0
2528,730201,40.0
2528,750901,60.0
2529,670501,60.0
2529,670503,40.0
2530,660501,30.0
2530,730210,40.0
2530,770501,30.0
2531,770302,70.0
2531,770303,30.0
2532,750202,50.0
2532,751003,50.0
2533,750902,40.0
2533,751001,30.0
2533,751005,30.0
2534,700201,100.0
2535,750302,10.0
2535,750303,60.0
2535,750902,30.0
2536,780107,100.0
2537,750901,100.0
2538,730204,50.0
2538,780105,50.0
2539,670899,80.0
2539,770502,20.0
2540,640302,50.0
2540,670901,40.0
2540,671709,10.0
2541,750399,20.0
2541,750599,20.0
2541,751003,60.0
2542,750308,10.0
2542,750404,50.0
2542,750604,40.0
2543,750306,30.0
2543,750404,30.0
2543,750604,40.0
2544,730105,80.0
2544,730213,20.0
2545,671303,30.0
2545,700103,40.0
2545,700302,30.0
2546,671201,50.0
2546,780102,50.0
2547,730104,50.0
2547,780105,50.0
2548,770101,50.0
2548,770102,50.0
2549,730101,60.0
2549,730108,20.0
2549,730113,20.0
2550,750901,40.0
2550,751001,60.0
2551,730218,20.0
2551,750309,30.0
2551,750901,50.0
2552,750805,20.0
2552,750901,40.0
2552,750902,40.0
2553,750201,60.0
2553,750308,20.0
2553,751005,20.0
2554,770703,40.0
2554,779903,40.0
2554,779906,20.0
2555,710401,100.0
2556,720202,20.0
2556,750902,60.0
2556,780107,20.0
2557,720201,60.0
2557,720299,10.0
2557,750101,30.0
2558,780105,100.0
2559,750901,50.0
2559,750902,50.0
2560,750202,60.0
2560,751003,20.0
2560,780108,20.0
2561,740401,20.0
2561,749906,80.0
2562,610104,30.0
2562,740401,30.0
2562,750404,40.0
2563,750404,30.0
2563,751003,20.0
2563,751004,50.0
2564,780102,100.0
2565,750702,50.0
2565,751001,50.0
2566,730102,50.0
2566,730108,50.0
2567,650103,30.0
2567,780104,70.0
2568,730218,50.0
2568,730301,30.0
2568,751099,20.0
2569,720205,30.0
2569,720299,70.0
2570,680399,20.0
2570,780102,40.0
2570,780103,40.0
2571,729901,50.0
2571,751004,20.0
2571,780107,30.0
2572,610101,80.0
2572,770303,20.0
2573,730105,10.0
2573,730106,10.0
2573,730108,80.0
2574,770903,10.0
2574,780105,90.0
2575,730211,40.0
2575,749999,20.0
2575,750202,40.0
2576,660402,40.0
2576,660504,40.0
2576,680502,20.0
2577,720399,20.0
2577,750599,60.0
2577,750701,20.0
2578,780102,100.0
2579,720203,50.0
2579,720403,50.0
2580,680199,30.0
2580,680299,70.0
2581,750902,100.0
2582,720301,40.0
2582,720303,20.0
2582,750601,40.0
2583,730107,40.0
2583,730115,60.0
2584,720299,50.0
2584,729999,50.0
2585,670401,60.0
2585,670501,10.0
2585,680303,30.0
2586,700102,50.0
2586,700103,50.0
2587,720499,30.0
2587,729901,20.0
2587,749999,50.0
2588,730199,50.0
2588,780105,50.0
2589,720299,30.0
2589,730307,30.0
2589,730308,40.0
2590,760199,20.0
2590,779906,30.0
2590,780105,50.0
2591,780101,80.0
2591,780102,20.0
2592,780101,100.0
2593,700103,50.0
2593,780102,50.0
2594,670403,50.0
2594,730101,50.0
2595,750701,70.0
2595,760102,30.0
2596,730201,40.0
2596,730202,30.0
2596,780107,30.0
2597,730107,20.0
2597,730108,20.0
2597,730116,60.0
2598,690401,50.0
2598,700103,50.0
2599,700199,100.0
2600,750702,40.0
2600,751004,60.0
2601,620301,50.0
2601,760299,50.0
2602,671306,30.0
2602,690103,10.0
2602,700199,60.0
2603,750201,100.0
2604,671399,50.0
2604,671401,20.0
2604,700302,30.0
2605,780102,100.0
2606,670403,20.0
2606,730114,40.0
2606,730203,40.0
2607,730104,30.0
2607,730219,30.0
2607,730305,40.0
2608,700199,100.0
2609,671401,20.0
2609,720599,20.0
2609,780102,60.0
2610,750401,50.0
2610,750902,20.0
2610,751001,30.0
2611,780105,100.0
2612,740301,100.0
2613,620199,30.0
2613,700199,40.0
2613,730213,30.0
2614,729901,100.0
2615,780102,100.0
2616,750899,10.0
2616,751001,60.0
2616,751005,30.0
2617,780102,100.0
2618,750601,20.0
2618,750901,40.0
2618,751004,40.0
2619,730209,80.0
2619,730218,20.0
2620,750601,30.0
2620,750603,70.0
2621,720401,20.0
2621,750404,40.0
2621,760103,40.0
2622,780105,100.0
2623,730104,30.0
2623,780107,30.0
2623,780108,40.0
2624,730109,30.0
2624,730118,20.0
2624,780105,50.0
2625,760101,10.0
2625,770101,60.0
2625,770102,30.0
2626,700102,50.0
2626,700103,50.0
2627,750202,70.0
2627,751003,30.0
2628,780103,100.0
2629,751001,100.0
2630,750202,20.0
2630,750599,40.0
2630,751004,40.0
2631,671699,20.0
2631,680303,50.0
2631,730118,30.0
2632,750406,20.0
2632,750503,30.0
2632,750599,50.0
2633,620303,40.0
2633,780105,60.0
2634,749904,50.0
2634,751002,50.0
2635,740201,30.0
2635,750301,40.0
2635,750401,30.0
2636,770802,30.0
2636,770803,70.0
2637,700103,70.0
2637,720404,30.0
2638,730118,50.0
2638,730203,50.0
2639,680299,50.0
2639,740301,50.0
2640,680199,50.0
2640,680403,30.0
2640,680404,20.0
2641,610102,30.0
2641,780107,70.0
2642,640104,30.0
2642,670899,40.0
2642,780102,30.0
2643,740102,30.0
2643,749903,40.0
2643,750309,30.0
2644,751001,100.0
2645,730109,80.0
2645,730118,20.0
2646,620199,10.0
2646,670706,10.0
2646,780105,80.0
2647,750306,30.0
2647,750401,30.0
2647,750599,40.0
2648,751001,100.0
2649,730204,100.0
2650,780102,40.0
2650,780103,30.0
2650,780105,30.0
2651,750101,30.0
2651,750102,30.0
2651,780108,40.0
2652,700103,70.0
2652,751003,30.0
2653,770603,20.0
2653,770703,20.0
2653,770903,60.0
2654,780107,100.0
2655,750701,50.0
2655,750702,30.0
2655,750703,20.0
2656,730106,40.0
2656,730118,40.0
2656,780105,20.0
2657,750401,40.0
2657,750499,20.0
2657,750604,40.0
2658,730205,60.0
2658,750803,40.0
2660,620301,50.0
2660,770703,30.0
2660,770707,20.0
2661,750501,30.0
2661,750599,50.0
2661,750699,20.0
2662,670403,30.0
2662,730203,40.0
2662,730213,30.0
2663,750201,100.0
2664,750902,10.0
2664,751001,80.0
2664,780199,10.0
2665,780102,100.0
2666,670401,50.0
2666,670501,50.0
2667,720403,20.0
2667,729901,80.0
2668,680202,20.0
2668,750201,80.0
2669,750701,30.0
2669,750901,30.0
2669,751003,40.0
2670,770605,20.0
2670,780101,80.0
2671,700101,20.0
2671,700103,70.0
2671,700299,10.0
2672,770102,100.0
2673,730104,100.0
2674,700302,30.0
2674,700399,70.0
2675,730105,80.0
2675,730106,20.0
2676,750599,30.0
2676,750799,20.0
2676,750901,50.0
2677,780108,100.0
2678,680303,20.0
2678,780102,30.0
2678,780103,50.0
2679,740301,100.0
2680,730104,70.0
2680,730203,30.0
2681,671001,100.0
2682,780102,100.0
2683,671201,30.0
