date,Person.ID,Dept.No.,Faculty.No.,With.PHD,years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C
21/07/08,98212,2653.0,25.0,,4.0,3.0,2.0,10.0,7.0,3.0,0.0
21/07/08,16987,2653.0,25.0,,3.0,4.0,2.0,0.0,0.0,0.0,0.0
21/07/08,127447,2053.0,19.0,Yes ,1.0,0.0,2.0,2.0,1.0,8.0,1.0
21/07/08,889197,2713.0,25.0,Yes ,1.0,1.0,5.0,5.0,1.0,2.0,2.0
22/07/08,72432,3048.0,31.0,,0.0,1.0,2.0,18.0,1.0,5.0,1.0
22/07/08,80412,3258.0,31.0,Yes ,4.0,3.0,1.0,0.0,0.0,0.0,0.0
22/07/08,72957,3048.0,31.0,Yes ,4.0,3.0,2.0,38.0,6.0,19.0,43.0
22/07/08,7947,3048.0,31.0,Yes ,3.0,7.0,1.0,30.0,16.0,4.0,4.0
22/07/08,41912,nan,31.0,Yes ,2.0,2.0,3.0,4.0,14.0,3.0,1.0
22/07/08,15162,3048.0,31.0,Yes ,1.0,0.0,0.0,5.0,5.0,3.0,1.0
22/07/08,89472,3048.0,31.0,Yes ,1.0,9.0,1.0,21.0,3.0,4.0,0.0
22/07/08,53202,3048.0,31.0,Yes ,2.0,2.0,2.0,17.0,4.0,2.0,3.0
22/07/08,92362,3048.0,31.0,Yes ,1.0,3.0,0.0,13.0,3.0,7.0,7.0
22/07/08,72467,3048.0,31.0,Yes ,4.0,1.0,1.0,43.0,11.0,8.0,1.0
22/07/08,85642,3258.0,nan,Yes ,2.0,9.0,10.0,35.0,44.0,40.0,12.0
22/07/08,74722,3048.0,31.0,Yes ,3.0,2.0,0.0,24.0,9.0,11.0,3.0
22/07/08,592,3028.0,31.0,Yes ,3.0,2.0,2.0,4.0,38.0,11.0,2.0
22/07/08,9857,2053.0,19.0,Yes ,3.0,1.0,3.0,15.0,17.0,10.0,1.0
22/07/08,66732,2053.0,19.0,Yes ,3.0,2.0,2.0,0.0,0.0,0.0,0.0
22/07/08,491012,nan,nan,,,0.0,0.0,13.0,3.0,0.0,0.0
22/07/08,690307,2053.0,19.0,Yes ,1.0,1.0,2.0,2.0,4.0,1.0,0.0
22/07/08,908767,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
22/07/08,688972,2053.0,19.0,Yes ,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22/07/08,547,2053.0,19.0,Yes ,3.0,0.0,0.0,11.0,34.0,4.0,1.0
22/07/08,82892,2053.0,19.0,Yes ,2.0,6.0,1.0,123.0,14.0,5.0,2.0
22/07/08,75377,2053.0,19.0,Yes ,4.0,11.0,4.0,31.0,19.0,25.0,25.0
22/07/08,1797,2678.0,25.0,Yes ,3.0,7.0,21.0,0.0,13.0,12.0,0.0
22/07/08,57272,2053.0,19.0,Yes ,1.0,4.0,2.0,0.0,0.0,0.0,0.0
22/07/08,31967,2668.0,25.0,Yes ,2.0,3.0,5.0,9.0,5.0,4.0,2.0
22/07/08,9757,2668.0,25.0,Yes ,3.0,0.0,1.0,14.0,14.0,9.0,4.0
22/07/08,78992,nan,25.0,Yes ,4.0,3.0,6.0,9.0,22.0,7.0,9.0
22/07/08,82892,2053.0,19.0,Yes ,2.0,6.0,1.0,123.0,14.0,5.0,2.0
22/07/08,1797,2678.0,25.0,Yes ,3.0,7.0,21.0,0.0,13.0,12.0,0.0
22/07/08,809672,3268.0,31.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22/07/08,147222,3268.0,31.0,Yes ,1.0,0.0,1.0,1.0,31.0,11.0,22.0
22/07/08,64867,3268.0,31.0,Yes ,4.0,5.0,4.0,7.0,39.0,11.0,6.0
22/07/08,66487,3098.0,31.0,Yes ,3.0,3.0,0.0,17.0,27.0,2.0,2.0
24/07/08,63047,nan,nan,,,0.0,0.0,4.0,4.0,7.0,4.0
24/07/08,22917,1033.0,1.0,Yes ,2.0,0.0,1.0,0.0,0.0,0.0,0.0
24/07/08,74877,1033.0,1.0,Yes ,3.0,2.0,0.0,0.0,7.0,9.0,0.0
24/07/08,74142,2103.0,19.0,Yes ,2.0,2.0,5.0,2.0,1.0,7.0,0.0
25/07/08,421337,2523.0,25.0,Yes ,,0.0,3.0,0.0,0.0,4.0,3.0
25/07/08,26962,1038.0,1.0,,0.0,0.0,1.0,0.0,2.0,1.0,0.0
28/07/08,42107,2533.0,25.0,Yes ,2.0,0.0,0.0,0.0,0.0,0.0,2.0
28/07/08,720822,2533.0,25.0,Yes ,1.0,0.0,3.0,0.0,0.0,0.0,0.0
28/07/08,1737,2533.0,25.0,Yes ,2.0,4.0,4.0,10.0,26.0,15.0,14.0
28/07/08,18832,2768.0,25.0,,,1.0,4.0,17.0,30.0,12.0,3.0
31/07/08,70362,nan,nan,,,0.0,0.0,0.0,12.0,3.0,1.0
31/07/08,922527,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
31/07/08,65977,1258.0,34.0,Yes ,4.0,1.0,1.0,2.0,13.0,17.0,6.0
31/07/08,87147,2548.0,25.0,Yes ,2.0,1.0,1.0,5.0,4.0,7.0,1.0
31/07/08,69812,2813.0,25.0,,2.0,5.0,11.0,0.0,0.0,0.0,0.0
1/08/08,76022,2103.0,19.0,Yes ,3.0,2.0,3.0,16.0,10.0,2.0,0.0
1/08/08,91182,2103.0,19.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/08/08,612,3123.0,31.0,Yes ,3.0,1.0,3.0,10.0,9.0,5.0,0.0
4/08/08,64342,528.0,7.0,Yes ,4.0,0.0,3.0,0.0,2.0,3.0,0.0
4/08/08,70452,653.0,7.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0
4/08/08,74512,528.0,7.0,Yes ,3.0,2.0,4.0,2.0,4.0,1.0,1.0
4/08/08,75412,2103.0,19.0,Yes ,4.0,1.0,5.0,1.0,5.0,3.0,2.0
4/08/08,34737,2603.0,25.0,Yes ,1.0,7.0,16.0,5.0,10.0,16.0,1.0
4/08/08,35512,653.0,7.0,Yes ,2.0,1.0,1.0,0.0,2.0,0.0,1.0
4/08/08,139962,3098.0,31.0,Yes ,1.0,1.0,5.0,1.0,0.0,2.0,0.0
4/08/08,41912,3048.0,31.0,Yes ,2.0,2.0,4.0,4.0,14.0,3.0,1.0
4/08/08,1812,3048.0,31.0,Yes ,3.0,3.0,2.0,0.0,0.0,0.0,0.0
4/08/08,130642,2163.0,19.0,Yes ,1.0,2.0,1.0,0.0,2.0,1.0,0.0
4/08/08,718607,2103.0,19.0,Yes ,1.0,1.0,3.0,1.0,1.0,1.0,0.0
4/08/08,599267,1578.0,13.0,Yes ,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4/08/08,90572,2163.0,19.0,Yes ,1.0,0.0,4.0,0.0,1.0,0.0,0.0
4/08/08,13682,1258.0,34.0,Yes ,2.0,2.0,7.0,1.0,21.0,3.0,2.0
4/08/08,81702,2558.0,25.0,Yes ,4.0,1.0,2.0,2.0,1.0,4.0,2.0
4/08/08,63547,2558.0,25.0,Yes ,4.0,0.0,1.0,0.0,0.0,0.0,0.0
4/08/08,123092,3028.0,31.0,Yes ,1.0,0.0,3.0,16.0,8.0,3.0,3.0
4/08/08,255582,2163.0,19.0,Yes ,1.0,1.0,5.0,1.0,2.0,1.0,0.0
4/08/08,612,3123.0,31.0,Yes ,3.0,1.0,3.0,10.0,9.0,5.0,0.0
4/08/08,5882,528.0,7.0,Yes ,1.0,1.0,2.0,0.0,3.0,1.0,2.0
4/08/08,54322,2923.0,25.0,,0.0,0.0,4.0,0.0,1.0,0.0,6.0
4/08/08,73757,2923.0,25.0,Yes ,3.0,2.0,4.0,0.0,0.0,0.0,0.0
4/08/08,132222,3198.0,31.0,Yes ,1.0,1.0,1.0,79.0,87.0,3.0,2.0
4/08/08,8012,1098.0,1.0,Yes ,3.0,2.0,7.0,1.0,2.0,4.0,2.0
4/08/08,60517,1098.0,1.0,Yes ,2.0,3.0,7.0,0.0,0.0,0.0,0.0
4/08/08,23912,528.0,7.0,,,0.0,5.0,2.0,3.0,3.0,5.0
4/08/08,15162,3048.0,31.0,Yes ,1.0,0.0,0.0,31.0,5.0,10.0,2.0
4/08/08,79977,3048.0,31.0,,4.0,1.0,1.0,0.0,0.0,0.0,0.0
4/08/08,63452,828.0,7.0,Yes ,4.0,1.0,3.0,0.0,7.0,14.0,0.0
4/08/08,31672,2163.0,19.0,Yes ,2.0,2.0,2.0,1.0,2.0,1.0,2.0
4/08/08,86212,2163.0,19.0,,0.0,2.0,3.0,0.0,0.0,0.0,0.0
4/08/08,612312,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
4/08/08,33247,803.0,7.0,Yes ,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4/08/08,704062,828.0,7.0,Yes ,1.0,0.0,2.0,0.0,1.0,1.0,0.0
4/08/08,82092,828.0,7.0,,1.0,0.0,3.0,0.0,2.0,5.0,7.0
4/08/08,15532,nan,nan,,,0.0,0.0,2.0,8.0,11.0,2.0
4/08/08,39832,2523.0,25.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4/08/08,63562,2523.0,25.0,,1.0,3.0,3.0,0.0,7.0,13.0,8.0
4/08/08,11282,803.0,7.0,,0.0,0.0,3.0,0.0,4.0,3.0,0.0
4/08/08,147502,2253.0,19.0,Yes ,1.0,2.0,8.0,0.0,7.0,7.0,2.0
4/08/08,8867,3123.0,31.0,Yes ,4.0,0.0,0.0,1.0,14.0,11.0,1.0
4/08/08,522,3123.0,31.0,Yes ,3.0,0.0,2.0,1.0,4.0,1.0,4.0
4/08/08,26877,3123.0,31.0,,2.0,0.0,1.0,1.0,4.0,5.0,4.0
4/08/08,44782,593.0,7.0,,1.0,0.0,2.0,0.0,1.0,1.0,2.0
4/08/08,8012,1098.0,1.0,Yes ,3.0,2.0,7.0,1.0,2.0,4.0,2.0
4/08/08,55677,1098.0,1.0,Yes ,2.0,0.0,2.0,0.0,0.0,0.0,0.0
4/08/08,19857,1098.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4/08/08,938657,2163.0,19.0,,,0.0,1.0,0.0,0.0,0.0,0.0
4/08/08,132957,2853.0,25.0,,1.0,0.0,3.0,2.0,1.0,2.0,0.0
4/08/08,126907,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
4/08/08,76807,653.0,7.0,,0.0,0.0,1.0,2.0,1.0,1.0,3.0
4/08/08,137542,3508.0,4.0,Yes ,1.0,0.0,1.0,5.0,10.0,4.0,0.0
4/08/08,11907,1038.0,1.0,Yes ,3.0,0.0,1.0,0.0,3.0,0.0,1.0
4/08/08,315992,nan,nan,,,1.0,1.0,0.0,1.0,2.0,1.0
4/08/08,81642,2558.0,25.0,Yes ,4.0,0.0,2.0,2.0,6.0,5.0,0.0
4/08/08,134562,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
4/08/08,77922,548.0,7.0,Yes ,3.0,0.0,1.0,1.0,1.0,1.0,0.0
4/08/08,79712,3943.0,31.0,Yes ,4.0,2.0,2.0,25.0,37.0,12.0,6.0
4/08/08,5852,1253.0,34.0,Yes ,2.0,1.0,1.0,0.0,1.0,0.0,0.0
4/08/08,82512,2153.0,19.0,Yes ,4.0,3.0,7.0,8.0,10.0,5.0,5.0
4/08/08,681742,2153.0,19.0,Yes ,1.0,2.0,0.0,0.0,0.0,0.0,0.0
4/08/08,67097,653.0,7.0,Yes ,4.0,1.0,3.0,1.0,4.0,0.0,0.0
4/08/08,72722,2103.0,19.0,Yes ,4.0,0.0,1.0,3.0,2.0,3.0,4.0
4/08/08,500332,3508.0,4.0,Yes ,1.0,2.0,8.0,0.0,0.0,0.0,0.0
4/08/08,107987,3508.0,4.0,Yes ,1.0,0.0,5.0,1.0,0.0,0.0,0.0
4/08/08,763997,3508.0,4.0,Yes ,1.0,1.0,0.0,1.0,2.0,1.0,1.0
4/08/08,28412,2163.0,19.0,Yes ,2.0,0.0,4.0,4.0,3.0,2.0,1.0
4/08/08,18757,548.0,7.0,Yes ,2.0,0.0,0.0,0.0,0.0,2.0,2.0
4/08/08,66532,548.0,7.0,,,0.0,1.0,0.0,0.0,0.0,0.0
4/08/08,67412,548.0,7.0,Yes ,4.0,0.0,5.0,0.0,2.0,1.0,0.0
4/08/08,135027,528.0,7.0,Yes ,1.0,1.0,2.0,0.0,0.0,5.0,0.0
4/08/08,10472,528.0,7.0,Yes ,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4/08/08,3687,653.0,7.0,,0.0,0.0,0.0,2.0,5.0,1.0,0.0
4/08/08,697707,593.0,7.0,Yes ,1.0,1.0,1.0,0.0,0.0,3.0,0.0
4/08/08,398112,528.0,7.0,Yes ,1.0,1.0,2.0,0.0,0.0,4.0,1.0
4/08/08,63437,828.0,7.0,,1.0,0.0,2.0,0.0,1.0,2.0,0.0
4/08/08,26882,2523.0,25.0,Yes ,2.0,2.0,1.0,0.0,0.0,0.0,0.0
4/08/08,69712,1033.0,1.0,,0.0,2.0,1.0,3.0,2.0,1.0,1.0
4/08/08,62967,528.0,7.0,,0.0,0.0,2.0,2.0,9.0,5.0,1.0
4/08/08,135027,528.0,7.0,Yes ,1.0,1.0,2.0,0.0,0.0,5.0,0.0
4/08/08,66482,528.0,7.0,Yes ,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4/08/08,49762,nan,nan,,,0.0,0.0,0.0,0.0,1.0,0.0
4/08/08,987,528.0,7.0,Yes ,3.0,1.0,0.0,0.0,12.0,12.0,1.0
4/08/08,82442,nan,7.0,Yes ,4.0,0.0,1.0,0.0,3.0,3.0,2.0
4/08/08,63462,528.0,7.0,Yes ,2.0,1.0,2.0,0.0,0.0,0.0,0.0
4/08/08,101532,2538.0,25.0,,1.0,3.0,8.0,2.0,8.0,7.0,1.0
4/08/08,131432,2653.0,25.0,Yes ,1.0,1.0,4.0,5.0,7.0,11.0,1.0
4/08/08,593492,2538.0,25.0,Yes ,1.0,1.0,5.0,0.0,0.0,0.0,0.0
4/08/08,928167,2538.0,25.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4/08/08,25207,3708.0,10.0,Yes ,1.0,2.0,4.0,0.0,4.0,6.0,5.0
4/08/08,4992,2853.0,25.0,Yes ,3.0,0.0,1.0,0.0,0.0,0.0,0.0
4/08/08,897272,2558.0,25.0,Yes ,1.0,0.0,1.0,1.0,2.0,0.0,0.0
4/08/08,34182,2558.0,25.0,Yes ,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4/08/08,77457,2558.0,25.0,Yes ,2.0,2.0,1.0,20.0,12.0,19.0,10.0
4/08/08,1012,3123.0,31.0,Yes ,2.0,3.0,2.0,13.0,2.0,15.0,0.0
4/08/08,80197,3123.0,31.0,Yes ,2.0,3.0,7.0,0.0,0.0,0.0,0.0
7/08/08,95677,1038.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
8/08/08,123547,2533.0,25.0,Yes ,1.0,1.0,2.0,0.0,2.0,0.0,0.0
8/08/08,65387,2558.0,25.0,Yes ,3.0,1.0,6.0,0.0,0.0,0.0,0.0
8/08/08,178022,2523.0,25.0,Yes ,1.0,1.0,3.0,3.0,2.0,4.0,4.0
8/08/08,17367,2523.0,25.0,Yes ,2.0,3.0,7.0,0.0,0.0,0.0,0.0
8/08/08,755517,2538.0,25.0,Yes ,1.0,2.0,5.0,3.0,2.0,1.0,2.0
8/08/08,813567,2533.0,25.0,Yes ,1.0,1.0,2.0,1.0,3.0,2.0,3.0
8/08/08,9217,2533.0,25.0,Yes ,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8/08/08,9412,2558.0,25.0,Yes ,3.0,0.0,3.0,10.0,22.0,6.0,5.0
8/08/08,79247,2768.0,25.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8/08/08,907227,2533.0,25.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8/08/08,32467,2533.0,25.0,Yes ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8/08/08,18832,2768.0,25.0,,,1.0,6.0,17.0,30.0,12.0,3.0
8/08/08,1737,2533.0,25.0,Yes ,2.0,4.0,4.0,10.0,26.0,15.0,14.0
15/08/08,66887,2813.0,25.0,,0.0,6.0,16.0,0.0,9.0,2.0,0.0
15/08/08,636757,2578.0,25.0,Yes ,1.0,2.0,5.0,0.0,1.0,3.0,1.0
18/08/08,1090867,2853.0,25.0,,1.0,1.0,0.0,0.0,2.0,0.0,0.0
18/08/08,309397,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
21/08/08,64662,2103.0,19.0,Yes ,4.0,0.0,1.0,0.0,2.0,1.0,2.0
21/08/08,44252,2813.0,25.0,Yes ,2.0,4.0,3.0,5.0,4.0,2.0,0.0
25/08/08,82172,3073.0,31.0,Yes ,1.0,2.0,1.0,0.0,1.0,2.0,1.0
25/08/08,874207,998.0,1.0,Yes ,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26/08/08,82502,2603.0,25.0,,2.0,6.0,3.0,2.0,3.0,1.0,0.0
27/08/08,808267,2178.0,19.0,,0.0,3.0,1.0,4.0,8.0,0.0,1.0
27/08/08,22847,2053.0,19.0,Yes ,2.0,7.0,2.0,0.0,0.0,0.0,0.0
27/08/08,778202,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
27/08/08,18377,2923.0,25.0,Yes ,2.0,3.0,4.0,5.0,1.0,9.0,2.0
27/08/08,48497,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
27/08/08,766222,978.0,25.0,Yes ,1.0,6.0,0.0,2.0,6.0,6.0,2.0
27/08/08,22097,2848.0,25.0,,0.0,1.0,2.0,0.0,0.0,0.0,0.0
29/08/08,105342,2678.0,25.0,Yes ,1.0,5.0,7.0,4.0,6.0,9.0,3.0
29/08/08,888697,2678.0,25.0,Yes ,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1/09/08,74162,2813.0,25.0,Yes ,2.0,5.0,9.0,19.0,34.0,9.0,10.0
1/09/08,44252,2813.0,25.0,Yes ,2.0,4.0,3.0,0.0,0.0,0.0,0.0
1/09/08,74957,2543.0,25.0,Yes ,3.0,1.0,0.0,1.0,1.0,4.0,2.0
1/09/08,357812,2298.0,46.0,Yes ,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1/09/08,77817,4203.0,58.0,Yes ,2.0,0.0,0.0,8.0,3.0,2.0,0.0
2/09/08,73422,2713.0,25.0,Yes ,3.0,3.0,4.0,9.0,12.0,9.0,8.0
2/09/08,652292,nan,nan,,,0.0,0.0,0.0,0.0,1.0,0.0
3/09/08,82962,2628.0,25.0,,1.0,1.0,0.0,1.0,2.0,0.0,2.0
3/09/08,7452,2628.0,25.0,,2.0,6.0,11.0,0.0,0.0,0.0,0.0
3/09/08,73352,2813.0,25.0,,4.0,0.0,0.0,8.0,10.0,11.0,6.0
4/09/08,20202,2668.0,25.0,Yes ,1.0,1.0,5.0,0.0,0.0,11.0,17.0
4/09/08,979492,2538.0,25.0,Yes ,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5/09/08,755517,2538.0,25.0,Yes ,1.0,2.0,6.0,3.0,2.0,1.0,2.0
8/09/08,738222,2523.0,25.0,Yes ,0.0,0.0,2.0,0.0,1.0,2.0,1.0
8/09/08,301472,2533.0,25.0,Yes ,1.0,8.0,5.0,0.0,0.0,0.0,0.0
8/09/08,65712,2523.0,25.0,,4.0,3.0,6.0,3.0,3.0,8.0,11.0
8/09/08,79142,2763.0,25.0,Yes ,4.0,2.0,6.0,13.0,19.0,8.0,0.0
8/09/08,672142,2763.0,25.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9/09/08,790507,2923.0,25.0,,1.0,0.0,2.0,1.0,3.0,1.0,3.0
9/09/08,381382,2923.0,25.0,Yes ,1.0,1.0,2.0,0.0,0.0,3.0,3.0
9/09/08,790507,2923.0,25.0,,1.0,0.0,2.0,1.0,3.0,1.0,3.0
9/09/08,79652,2498.0,25.0,Yes ,4.0,0.0,4.0,0.0,0.0,0.0,0.0
10/09/08,105342,2678.0,25.0,Yes ,1.0,5.0,7.0,4.0,6.0,9.0,3.0
10/09/08,82567,2678.0,25.0,Yes ,4.0,2.0,4.0,0.0,0.0,0.0,0.0
10/09/08,14782,2768.0,25.0,Yes ,3.0,0.0,1.0,0.0,5.0,10.0,9.0
10/09/08,73612,2768.0,25.0,Yes ,4.0,1.0,5.0,0.0,0.0,0.0,0.0
10/09/08,9502,978.0,25.0,Yes ,3.0,3.0,4.0,0.0,1.0,1.0,8.0
10/09/08,982227,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
10/09/08,498427,2668.0,25.0,Yes ,1.0,3.0,10.0,3.0,9.0,8.0,0.0
10/09/08,55437,2668.0,25.0,Yes ,1.0,3.0,11.0,0.0,0.0,0.0,0.0
10/09/08,28607,2763.0,25.0,Yes ,2.0,4.0,3.0,6.0,25.0,14.0,14.0
11/09/08,66092,1033.0,1.0,Yes ,3.0,1.0,4.0,5.0,14.0,4.0,8.0
11/09/08,284367,2653.0,25.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15/09/08,66887,2813.0,25.0,,0.0,6.0,17.0,0.0,9.0,2.0,0.0
15/09/08,66092,1033.0,1.0,Yes ,3.0,1.0,4.0,5.0,14.0,4.0,8.0
15/09/08,20782,1033.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0
15/09/08,73402,3268.0,31.0,Yes ,3.0,5.0,8.0,4.0,13.0,5.0,1.0
15/09/08,741582,2763.0,25.0,Yes ,1.0,2.0,6.0,0.0,0.0,0.0,0.0
15/09/08,35602,2653.0,25.0,Yes ,2.0,4.0,3.0,17.0,14.0,11.0,9.0
15/09/08,537,2653.0,25.0,Yes ,3.0,4.0,4.0,0.0,0.0,0.0,0.0
15/09/08,14512,2653.0,25.0,Yes ,1.0,0.0,1.0,0.0,2.0,0.0,0.0
15/09/08,36862,2653.0,25.0,,2.0,1.0,0.0,7.0,5.0,2.0,2.0
18/09/08,63047,nan,nan,,,0.0,0.0,4.0,4.0,7.0,4.0
18/09/08,68437,2103.0,19.0,Yes ,4.0,0.0,2.0,0.0,0.0,0.0,0.0
18/09/08,7842,1033.0,1.0,Yes ,3.0,2.0,1.0,0.0,4.0,2.0,4.0
18/09/08,44352,1033.0,1.0,Yes ,2.0,0.0,0.0,1.0,4.0,7.0,7.0
18/09/08,64657,nan,1.0,,1.0,0.0,2.0,2.0,4.0,5.0,3.0
19/09/08,8732,2713.0,25.0,Yes ,3.0,3.0,7.0,2.0,5.0,2.0,0.0
22/09/08,80187,3123.0,31.0,,0.0,4.0,1.0,7.0,15.0,29.0,5.0
22/09/08,945297,2778.0,25.0,Yes ,1.0,1.0,3.0,0.0,0.0,1.0,1.0
22/09/08,805262,2778.0,25.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22/09/08,28607,2763.0,25.0,Yes ,2.0,4.0,4.0,6.0,25.0,14.0,14.0
22/09/08,15777,2778.0,25.0,Yes ,3.0,0.0,0.0,3.0,4.0,68.0,38.0
22/09/08,24017,2603.0,25.0,Yes ,2.0,4.0,2.0,8.0,3.0,9.0,0.0
22/09/08,1407,2543.0,25.0,,3.0,0.0,1.0,0.0,0.0,2.0,3.0
23/09/08,40937,2853.0,25.0,Yes ,2.0,0.0,1.0,10.0,11.0,0.0,16.0
23/09/08,69262,2653.0,25.0,Yes ,3.0,2.0,0.0,8.0,14.0,9.0,10.0
23/09/08,87917,2653.0,25.0,Yes ,2.0,3.0,2.0,0.0,0.0,0.0,0.0
24/09/08,74512,528.0,7.0,Yes ,3.0,3.0,4.0,2.0,4.0,1.0,1.0
24/09/08,80942,3708.0,10.0,Yes ,4.0,3.0,0.0,0.0,1.0,5.0,3.0
24/09/08,8772,2763.0,25.0,,0.0,5.0,8.0,8.0,19.0,14.0,5.0
24/09/08,115217,2763.0,25.0,Yes ,1.0,2.0,2.0,0.0,0.0,0.0,0.0
26/09/08,7947,3048.0,31.0,Yes ,3.0,7.0,2.0,30.0,16.0,4.0,4.0
26/09/08,90602,1038.0,1.0,Yes ,1.0,3.0,1.0,0.0,1.0,0.0,3.0
26/09/08,910377,1038.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29/09/08,860357,1258.0,34.0,Yes ,1.0,1.0,2.0,4.0,23.0,6.0,0.0
29/09/08,63232,653.0,7.0,Yes ,3.0,2.0,1.0,2.0,14.0,18.0,1.0
30/09/08,85642,3258.0,31.0,Yes ,2.0,10.0,11.0,35.0,44.0,40.0,12.0
30/09/08,308557,2538.0,25.0,,,3.0,1.0,2.0,3.0,0.0,0.0
1/10/08,54737,3258.0,31.0,Yes ,2.0,4.0,5.0,0.0,3.0,1.0,0.0
2/10/08,574367,2568.0,25.0,Yes ,1.0,0.0,6.0,1.0,1.0,4.0,3.0
2/10/08,836667,2568.0,25.0,,,1.0,3.0,0.0,0.0,0.0,0.0
2/10/08,692407,2568.0,25.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2/10/08,574367,2568.0,25.0,Yes ,1.0,0.0,6.0,1.0,1.0,4.0,3.0
2/10/08,836667,2568.0,25.0,,,1.0,3.0,0.0,0.0,0.0,0.0
2/10/08,692407,2568.0,25.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2/10/08,21132,2568.0,25.0,Yes ,2.0,2.0,0.0,22.0,25.0,11.0,15.0
3/10/08,47517,2533.0,25.0,,,1.0,1.0,3.0,17.0,9.0,9.0
3/10/08,95862,2533.0,25.0,,,1.0,2.0,0.0,0.0,0.0,0.0
3/10/08,89127,2533.0,25.0,Yes ,2.0,0.0,0.0,0.0,8.0,10.0,10.0
6/10/08,500382,3658.0,22.0,Yes ,1.0,3.0,0.0,8.0,4.0,0.0,0.0
6/10/08,74697,828.0,7.0,Yes ,3.0,2.0,0.0,1.0,10.0,2.0,6.0
6/10/08,22322,3508.0,4.0,Yes ,2.0,0.0,3.0,0.0,1.0,1.0,2.0
6/10/08,66007,3268.0,31.0,Yes ,4.0,2.0,0.0,2.0,26.0,13.0,2.0
7/10/08,20202,2668.0,25.0,Yes ,1.0,1.0,6.0,0.0,0.0,11.0,17.0
7/10/08,140417,2668.0,25.0,Yes ,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7/10/08,641022,2763.0,25.0,Yes ,1.0,1.0,8.0,0.0,5.0,1.0,0.0
7/10/08,55437,2668.0,25.0,Yes ,1.0,3.0,11.0,5.0,6.0,3.0,1.0
7/10/08,76237,2923.0,25.0,Yes ,3.0,4.0,7.0,3.0,6.0,10.0,2.0
7/10/08,54322,2923.0,25.0,,0.0,1.0,4.0,0.0,0.0,0.0,0.0
7/10/08,73757,2923.0,25.0,Yes ,3.0,3.0,5.0,6.0,6.0,18.0,8.0
7/10/08,53027,2628.0,25.0,Yes ,2.0,1.0,1.0,11.0,3.0,0.0,0.0
7/10/08,14777,2628.0,25.0,Yes ,2.0,3.0,2.0,10.0,8.0,5.0,4.0
7/10/08,67842,2653.0,25.0,Yes ,2.0,4.0,16.0,14.0,49.0,19.0,5.0
7/10/08,140442,2763.0,25.0,Yes ,1.0,0.0,2.0,0.0,0.0,0.0,0.0
7/10/08,79192,2523.0,25.0,Yes ,4.0,8.0,15.0,60.0,95.0,38.0,10.0
7/10/08,964907,nan,nan,,,0.0,0.0,0.0,0.0,0.0,0.0
7/10/08,64842,2538.0,25.0,Yes ,1.0,7.0,2.0,0.0,0.0,0.0,0.0
7/10/08,67882,2628.0,25.0,,3.0,0.0,1.0,2.0,0.0,0.0,0.0
7/10/08,110472,2973.0,25.0,,1.0,0.0,3.0,2.0,15.0,8.0,14.0
